season,njcaa_division,team,team_id,location,opponent,result,score,game_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2017,div1,ASA New York,asabrooklynavengers,home,Kalamazoo Valley,W,9-4,20170307_tv0u,11,1.0,1.0,0.0,0.0,1.0,8.0,4.0,3.0,0.75,1.0,2.0
2017,div1,ASA New York,asabrooklynavengers,home,Lackawanna,W,13-6,20170427_ygfz,19,1.0,1.0,0.0,0.0,1.0,8.0,6.0,3.0,0.5,8.0,8.0
2017,div1,ASA New York,asabrooklynavengers,home,Lackawanna,W,8-0,20170330_uzr4,13,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,,2.0,18.0
2017,div1,ASA New York,asabrooklynavengers,home,Lincoln Land,L,10-5,20170304_vybu,16,1.0,0.0,1.0,0.0,1.0,10.0,10.0,9.0,0.9,7.0,10.0
2017,div1,ASA New York,asabrooklynavengers,home,Lincoln Land,W,8-2,20170304_9nmq,11,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,7.0
2017,div1,ASA New York,asabrooklynavengers,home,Mercer County,L,11-1,20170323_4ysp,18,1.0,0.0,1.0,0.0,1.0,13.0,11.0,8.0,0.727,7.0,4.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,L,11-2,20170409_8dzm,17,1.0,0.0,1.0,0.0,1.0,7.0,11.0,8.0,0.727,12.0,10.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,L,13-2,20170515_ntwa,22,1.0,0.0,1.0,0.0,1.0,17.0,13.0,13.0,1.0,9.0,11.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,L,5-4,20170408_iw39,11,1.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,0.2,7.0,12.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,L,6-4,20170510_qlrn,13,1.0,0.0,1.0,0.0,1.0,9.0,6.0,6.0,1.0,5.0,6.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,L,6-5,20170511_xm6s,12,1.0,0.0,1.0,0.0,1.0,8.0,6.0,5.0,0.833,4.0,4.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,W,10-5,20170512_jde2,12,1.0,1.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,7.0,10.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,W,20-10,20170408_e3ru,17,1.0,1.0,0.0,0.0,1.0,11.0,10.0,8.0,0.8,8.0,15.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,W,4-3,20170407_8swq,12,1.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,3.0,20.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,W,5-4,20170407_5gpt,13,1.0,1.0,0.0,0.0,1.0,9.0,4.0,4.0,1.0,2.0,11.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,W,6-5,20170415_t2sl,14,1.0,1.0,0.0,0.0,1.0,6.0,5.0,1.0,0.2,7.0,6.0
2017,div1,ASA New York,asabrooklynavengers,home,Monroe College,W,7-4,20170415_5yqt,13,1.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,0.75,1.0,8.0
2017,div1,ASA New York,asabrooklynavengers,home,Morris,L,19-9,20170422_okj0,15,1.0,0.0,1.0,0.0,1.0,12.0,19.0,5.0,0.263,14.0,8.0
2017,div1,ASA New York,asabrooklynavengers,home,Morris,L,8-2,20170422_rl2f,14,1.0,0.0,1.0,0.0,1.0,9.0,8.0,6.0,0.75,4.0,4.0
2017,div1,ASA New York,asabrooklynavengers,home,Morris,W,5-0,20170421_j1vg,11,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,,1.0,9.0
2017,div1,ASA New York,asabrooklynavengers,home,Nassau,W,11-1,20170504_dsia,15,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,10.0
2017,div1,ASA New York,asabrooklynavengers,home,Nassau,W,14-3,20170507_1cjd,17,1.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,12.0
2017,div1,ASA New York,asabrooklynavengers,home,Queensborough,W,12-2,20170506_xvgg,14,1.0,1.0,0.0,1.0,0.5,2.0,2.0,0.0,0.0,2.0,7.0
2017,div1,ASA New York,asabrooklynavengers,home,Queensborough,W,6-1,20170506_j6fw,15,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,9.0
2017,div1,ASA New York,asabrooklynavengers,home,RCSJ Cumberland,L,10-6,20170411_2w7x,16,1.0,0.0,1.0,0.0,1.0,12.0,10.0,0.0,0.0,10.0,4.0
2017,div1,ASA New York,asabrooklynavengers,home,RCSJ Gloucester,L,11-5,20170420_kjfd,16,1.0,0.0,1.0,0.0,1.0,11.0,11.0,3.0,0.273,5.0,8.0
2017,div1,ASA New York,asabrooklynavengers,home,RCSJ Gloucester,L,3-2,20170423_mfas,13,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,1.0,7.0,1.0
2017,div1,ASA New York,asabrooklynavengers,home,RCSJ Gloucester,L,9-1,20170423_fzan,15,1.0,0.0,1.0,0.0,1.0,9.0,8.0,6.0,0.75,6.0,10.0
2017,div1,ASA New York,asabrooklynavengers,home,Raritan Valley,W,20-13,20170412_rb7m,18,1.0,1.0,0.0,0.0,1.0,9.0,13.0,9.0,0.692,13.0,13.0
2017,div1,ASA New York,asabrooklynavengers,home,Rockland,W,14-2,20170502_dfay,15,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,6.0
2017,div1,ASA New York,asabrooklynavengers,home,St. Cloud Tech,L,13-9,20170308_obwm,18,1.0,0.0,1.0,0.0,1.0,11.0,13.0,12.0,0.923,6.0,13.0
2017,div1,ASA New York,asabrooklynavengers,home,St. Cloud Tech,L,3-2,20170308_kz95,11,1.0,0.0,1.0,0.0,1.0,6.0,3.0,1.0,0.333,1.0,5.0
2017,div1,ASA New York,asabrooklynavengers,home,Suffolk County,W,14-0,20170430_0goo,16,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,,2.0,4.0
2017,div1,ASA New York,asabrooklynavengers,home,Suffolk County,W,2-1,20170430_zl7y,11,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,9.0
2017,div1,ASA New York,asabrooklynavengers,home,Sullivan County,T,15-15,20170410_qd7n,13,1.0,0.0,0.0,0.0,,12.0,15.0,10.0,0.667,12.0,5.0
2017,div1,ASA New York,asabrooklynavengers,home,Wartburg,W,2-1,20170303_lwby,10,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Andrew,L,5-0,20170317_vjar,13,1.0,0.0,1.0,0.0,1.0,10.0,5.0,3.0,0.6,6.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Andrew,L,7-1,20170510_hndg,11,1.0,0.0,1.0,0.0,1.0,14.0,7.0,7.0,1.0,4.0,10.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Andrew,L,7-4,20170318_7l5w,13,1.0,0.0,1.0,0.0,1.0,10.0,7.0,6.0,0.857,3.0,2.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Andrew,L,9-0,20170314_rru0,13,1.0,0.0,1.0,0.0,1.0,19.0,9.0,8.0,0.889,5.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Andrew,W,5-2,20170512_xgpb,11,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.5,5.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Andrew,W,6-5,20170318_985s,13,1.0,1.0,0.0,1.0,0.5,9.0,5.0,5.0,1.0,2.0,1.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Brewton Parker College JV,W,14-6,20170308_tfzq,15,1.0,1.0,0.0,0.0,1.0,10.0,6.0,1.0,0.167,3.0,11.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Brewton Parker College JV,W,22-2,20170308_slbo,14,1.0,1.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,0.0,5.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Chattahoochee Valley,L,11-6,20170425_fjjj,19,1.0,0.0,1.0,0.0,1.0,14.0,11.0,5.0,0.455,4.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Chattahoochee Valley,L,7-0,20170220_bzl2,15,1.0,0.0,1.0,0.0,1.0,10.0,7.0,5.0,0.714,2.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,East Georgia State,L,10-0,20170408_7hpx,13,1.0,0.0,1.0,0.0,1.0,16.0,10.0,8.0,0.8,3.0,3.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,East Georgia State,L,6-2,20170404_23lm,14,1.0,0.0,1.0,0.0,1.0,8.0,6.0,6.0,1.0,4.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,East Georgia State,L,7-5,20170407_8cuj,14,1.0,0.0,1.0,0.0,1.0,15.0,7.0,6.0,0.857,3.0,13.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,East Georgia State,L,8-5,20170408_a83o,15,1.0,0.0,1.0,0.0,1.0,12.0,8.0,4.0,0.5,0.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,L,10-7,20170418_req9,14,1.0,0.0,1.0,0.0,1.0,13.0,10.0,8.0,0.8,3.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,L,8-2,20170422_a9cb,13,1.0,0.0,1.0,0.0,1.0,12.0,8.0,8.0,1.0,1.0,0.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,L,8-3,20170513_lsuh,14,1.0,0.0,1.0,0.0,1.0,11.0,8.0,6.0,0.75,6.0,0.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,W,4-0,20170422_re0r,11,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,,1.0,0.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,W,4-2,20170421_3txy,14,1.0,1.0,0.0,1.0,0.5,5.0,2.0,2.0,1.0,1.0,5.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,W,7-0,20170325_3svx,14,1.0,0.0,1.0,0.0,1.0,11.0,11.0,4.0,0.364,3.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,W,7-0,20170325_f69v,13,1.0,0.0,1.0,0.0,1.0,11.0,10.0,10.0,1.0,7.0,2.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,W,8-7,20170510_17w6,13,1.0,1.0,0.0,0.0,1.0,10.0,7.0,4.0,0.571,5.0,10.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,W,9-0,20170321_hd6s,13,1.0,0.0,1.0,0.0,1.0,14.0,8.0,4.0,0.5,2.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,W,9-0,20170323_o73p,12,1.0,0.0,1.0,0.0,1.0,13.0,6.0,6.0,1.0,3.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Lagrange College JV,W,8-2,20170227_qg0o,15,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,10.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Lagrange College JV,W,9-1,20170227_qtze,13,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Lake Michigan,W,10-4,20170303_p9m7,16,1.0,1.0,0.0,0.0,1.0,6.0,4.0,2.0,0.5,4.0,9.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Lake Michigan,W,6-4,20170306_o4cs,12,1.0,1.0,0.0,1.0,0.5,8.0,4.0,4.0,1.0,2.0,8.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Lake Michigan,W,9-4,20170306_qdzl,13,1.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Marian University JV,W,13-3,20170307_sdn1,10,1.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Santa Fe,L,10-3,20170225_3pc0,12,1.0,0.0,1.0,0.0,1.0,12.0,10.0,7.0,0.7,2.0,5.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Santa Fe,L,7-2,20170225_xlof,12,1.0,0.0,1.0,0.0,1.0,10.0,7.0,6.0,0.857,3.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Santa Fe,W,7-2,20170203_rcwj,11,1.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,0.5,2.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,L,10-0,20170310_01se,12,1.0,0.0,1.0,0.0,1.0,15.0,10.0,9.0,0.9,1.0,3.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,L,10-9,20170505_ajs4,15,1.0,0.0,1.0,0.0,1.0,18.0,10.0,10.0,1.0,4.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,L,12-2,20170502_hgx9,13,1.0,0.0,1.0,0.0,1.0,15.0,12.0,4.0,0.333,5.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,L,5-4,20170506_o9k5,14,1.0,0.0,1.0,0.0,1.0,6.0,5.0,2.0,0.4,3.0,3.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,W,6-1,20170512_kfbt,11,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,3.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,W,8-6,20170506_nn49,14,1.0,1.0,0.0,1.0,0.5,11.0,6.0,4.0,0.667,4.0,5.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Southern Union State,L,6-4,20170304_z35e,16,1.0,0.0,1.0,0.0,1.0,13.0,6.0,5.0,0.833,1.0,5.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Southern Union State,W,3-1,20170304_u649,12,1.0,1.0,0.0,1.0,0.5,8.0,1.0,1.0,1.0,3.0,3.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,L,10-4,20170127_tk3h,16,1.0,0.0,1.0,0.0,1.0,12.0,10.0,4.0,0.4,3.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,L,12-3,20170129_amni,13,1.0,0.0,1.0,0.0,1.0,15.0,12.0,12.0,1.0,6.0,3.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,L,4-3,20170129_lxxi,13,1.0,0.0,1.0,0.0,1.0,8.0,4.0,3.0,0.75,6.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,W,2-1,20170127_86n0,12,1.0,1.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,3.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,State College of Florida,L,2-0,20170211_gpme,13,1.0,0.0,1.0,0.0,1.0,8.0,2.0,2.0,1.0,1.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,State College of Florida,L,6-0,20170210_pxmw,14,1.0,0.0,1.0,0.0,1.0,7.0,6.0,4.0,0.667,2.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,State College of Florida,W,5-4,20170211_clo8,13,1.0,1.0,0.0,0.0,1.0,8.0,4.0,4.0,1.0,1.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Tallahassee,L,8-5,20170131_yslu,15,1.0,0.0,1.0,0.0,1.0,9.0,8.0,8.0,1.0,3.0,2.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Tallahassee,W,7-2,20170204_irt0,12,1.0,1.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,5.0,7.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,10-0,20170410_j3v1,10,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,,1.0,5.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,11-5,20170410_5zrh,14,1.0,1.0,0.0,0.0,1.0,11.0,5.0,5.0,1.0,2.0,4.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,4-0,20170413_fogb,13,1.0,1.0,0.0,1.0,0.5,7.0,0.0,0.0,,1.0,8.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,7-0,20170413_iwtl,12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Wallace-Dothan,L,6-5,20170216_vuu2,15,1.0,0.0,1.0,0.0,1.0,11.0,6.0,4.0,0.667,3.0,3.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Wallace-Dothan,L,9-0,20170207_r43l,14,1.0,0.0,1.0,0.0,1.0,15.0,9.0,5.0,0.556,3.0,13.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,West Georgia Tech,W,11-0,20170328_hla3,12,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,,1.0,6.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,West Georgia Tech,W,2-1,20170331_waqk,14,1.0,1.0,0.0,1.0,0.5,5.0,1.0,0.0,0.0,0.0,14.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,West Georgia Tech,W,7-4,20170401_94m1,13,1.0,1.0,0.0,1.0,0.5,10.0,4.0,4.0,1.0,0.0,5.0
2017,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,West Georgia Tech,W,8-3,20170401_0hna,13,1.0,1.0,0.0,0.0,1.0,6.0,3.0,3.0,1.0,3.0,7.0
2017,div1,Allen County,allencountycommunitycollege,home,Barton,L,15-6,20170506_r0nx,14,1.0,0.0,1.0,0.0,1.0,20.0,15.0,14.0,0.933,2.0,9.0
2017,div1,Allen County,allencountycommunitycollege,home,Barton,L,7-5,20170505_cwka,12,1.0,0.0,1.0,0.0,1.0,11.0,7.0,5.0,0.714,4.0,7.0
2017,div1,Allen County,allencountycommunitycollege,home,Bethany JV,W,11-0,20170218_pnyk,13,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,,2.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Bethany JV,W,13-2,20170216_bfn8,13,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,8.0
2017,div1,Allen County,allencountycommunitycollege,home,Bethany JV,W,17-1,20170218_su7p,20,1.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,7.0
2017,div1,Allen County,allencountycommunitycollege,home,Bethany JV,W,22-7,20170216_ubmu,16,1.0,1.0,0.0,0.0,1.0,8.0,7.0,7.0,1.0,6.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Coffeyville,L,10-1,20170428_1syg,11,1.0,0.0,1.0,0.0,1.0,12.0,10.0,7.0,0.7,1.0,6.0
2017,div1,Allen County,allencountycommunitycollege,home,Coffeyville,L,11-7,20170428_sii5,16,1.0,0.0,1.0,0.0,1.0,14.0,11.0,7.0,0.636,5.0,9.0
2017,div1,Allen County,allencountycommunitycollege,home,Coffeyville,L,14-9,20170501_66f2,14,1.0,0.0,1.0,0.0,1.0,12.0,14.0,11.0,0.786,7.0,3.0
2017,div1,Allen County,allencountycommunitycollege,home,Coffeyville,L,5-3,20170501_iccf,16,1.0,0.0,1.0,0.0,1.0,6.0,5.0,4.0,0.8,8.0,11.0
2017,div1,Allen County,allencountycommunitycollege,home,Cowley,L,12-1,20170423_9tt3,15,1.0,0.0,1.0,0.0,1.0,12.0,12.0,6.0,0.5,5.0,6.0
2017,div1,Allen County,allencountycommunitycollege,home,Cowley,L,18-0,20170420_thu0,11,1.0,0.0,1.0,0.0,1.0,13.0,18.0,16.0,0.889,8.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Cowley,L,9-3,20170423_c0yn,12,1.0,0.0,1.0,0.0,1.0,11.0,9.0,5.0,0.556,3.0,6.0
2017,div1,Allen County,allencountycommunitycollege,home,Cowley,L,9-6,20170420_57xq,12,1.0,0.0,1.0,0.0,1.0,14.0,9.0,7.0,0.778,3.0,6.0
2017,div1,Allen County,allencountycommunitycollege,home,Fort Scott,L,12-6,20170331_83u2,14,1.0,0.0,1.0,0.0,1.0,13.0,12.0,12.0,1.0,4.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Fort Scott,L,18-0,20170331_e8yz,16,1.0,0.0,1.0,0.0,1.0,17.0,18.0,12.0,0.667,4.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Fort Scott,L,9-5,20170401_feus,17,1.0,0.0,1.0,0.0,1.0,13.0,9.0,7.0,0.778,1.0,8.0
2017,div1,Allen County,allencountycommunitycollege,home,Fort Scott,W,5-4,20170401_01tj,11,1.0,1.0,0.0,0.0,1.0,11.0,4.0,4.0,1.0,3.0,12.0
2017,div1,Allen County,allencountycommunitycollege,home,Highland (KS),W,18-3,20170316_1o29,11,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.667,2.0,10.0
2017,div1,Allen County,allencountycommunitycollege,home,Highland (KS),W,18-4,20170318_fj17,14,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,0.5,2.0,10.0
2017,div1,Allen County,allencountycommunitycollege,home,Highland (KS),W,20-11,20170316_yc36,14,1.0,1.0,0.0,0.0,1.0,14.0,11.0,11.0,1.0,5.0,11.0
2017,div1,Allen County,allencountycommunitycollege,home,Highland (KS),W,9-8,20170318_ioi2,16,1.0,1.0,0.0,1.0,0.5,11.0,8.0,4.0,0.5,3.0,11.0
2017,div1,Allen County,allencountycommunitycollege,home,Independence,L,22-3,20170304_u2wt,15,1.0,0.0,1.0,0.0,1.0,16.0,22.0,20.0,0.909,9.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Independence,L,3-2,20170302_9jeo,13,1.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.667,4.0,10.0
2017,div1,Allen County,allencountycommunitycollege,home,Independence,W,12-4,20170302_eara,12,1.0,1.0,0.0,0.0,1.0,7.0,4.0,3.0,0.75,2.0,9.0
2017,div1,Allen County,allencountycommunitycollege,home,Independence,W,16-9,20170304_lmx2,13,1.0,1.0,0.0,0.0,1.0,13.0,9.0,3.0,0.333,2.0,12.0
2017,div1,Allen County,allencountycommunitycollege,home,Johnson County,L,10-0,20170412_pfel,11,1.0,0.0,1.0,0.0,1.0,13.0,10.0,10.0,1.0,2.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Johnson County,L,19-2,20170413_bibi,18,1.0,0.0,1.0,0.0,1.0,18.0,19.0,15.0,0.789,5.0,6.0
2017,div1,Allen County,allencountycommunitycollege,home,Johnson County,L,4-2,20170412_es3z,12,1.0,0.0,1.0,0.0,1.0,7.0,4.0,3.0,0.75,6.0,11.0
2017,div1,Allen County,allencountycommunitycollege,home,Johnson County,L,5-0,20170413_dg1c,11,1.0,0.0,1.0,0.0,1.0,7.0,5.0,5.0,1.0,3.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Kansas City Kansas,L,11-3,20170408_gmqm,16,1.0,0.0,1.0,0.0,1.0,17.0,11.0,8.0,0.727,1.0,4.0
2017,div1,Allen County,allencountycommunitycollege,home,Kansas City Kansas,L,15-5,20170407_szu1,12,1.0,0.0,1.0,0.0,1.0,15.0,15.0,11.0,0.733,5.0,3.0
2017,div1,Allen County,allencountycommunitycollege,home,Kansas City Kansas,L,5-4,20170407_mifg,12,1.0,0.0,1.0,0.0,1.0,11.0,5.0,5.0,1.0,2.0,6.0
2017,div1,Allen County,allencountycommunitycollege,home,Kansas City Kansas,W,11-10,20170408_r1ym,14,1.0,1.0,0.0,0.0,1.0,17.0,10.0,10.0,1.0,3.0,6.0
2017,div1,Allen County,allencountycommunitycollege,home,Labette,W,10-0,20170310_dwlf,11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,9.0
2017,div1,Allen County,allencountycommunitycollege,home,Labette,W,10-9,20170309_nggt,15,1.0,1.0,0.0,1.0,0.5,15.0,9.0,9.0,1.0,3.0,10.0
2017,div1,Allen County,allencountycommunitycollege,home,Labette,W,13-2,20170309_4nki,11,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,7.0
