season,njcaa_division,team,team_id,location,opponent,result,score,game_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,div1,ASA New York,asabrooklynavengers,home,St. Cloud Tech,L,12-2,20200312_9d44,13,30.0,28.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.214,0.267,0.286,0.553,60.0,0.316,0.25,0.0,0.3,0.067,0.233,0.222
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Brewton Parker College JV,W,11-2,20200311_jmvs,18,35.0,28.0,11.0,10.0,3.0,0.0,2.0,10.0,2.0,0.0,5.0,4.0,19.0,1.0,1.0,0.0,5.0,0.0,6.0,8.0,0.75,0.357,0.457,0.857,1.314,143.0,0.364,0.643,0.057,0.114,0.143,-0.029,1.25
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Brewton Parker College JV,W,9-6,20200311_kykk,12,32.0,27.0,9.0,9.0,1.0,0.0,3.0,9.0,2.0,1.0,5.0,3.0,19.0,0.0,0.0,0.0,4.0,0.0,4.0,10.0,0.4,0.333,0.438,0.852,1.29,141.0,0.286,0.545,0.094,0.094,0.156,-0.062,1.667
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Central Florida,L,4-2,20200215_n4mk,14,26.0,23.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,14.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.13,0.192,0.304,0.496,54.0,0.222,0.25,0.038,0.538,0.077,0.461,0.143
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Central Florida,L,4-3,20200215_0ics,15,30.0,26.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,8.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.154,0.267,0.308,0.575,63.0,0.222,0.375,0.0,0.267,0.1,0.167,0.375
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Florida State Jacksonville,L,3-1,20200205_pjon,17,35.0,32.0,1.0,8.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,15.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.1,0.25,0.257,0.25,0.507,55.0,0.444,0.111,0.0,0.429,0.029,0.4,0.067
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Florida State Jacksonville,L,7-2,20200219_5ygm,15,35.0,33.0,2.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,10.0,0.0,0.0,0.0,2.0,2.0,11.0,5.0,2.2,0.242,0.286,0.364,0.65,71.0,0.333,0.2,0.0,0.257,0.057,0.2,0.222
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Morton,W,11-4,20200301_2lfy,14,36.0,30.0,11.0,11.0,3.0,0.0,1.0,10.0,6.0,0.0,6.0,9.0,17.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,1.25,0.367,0.472,0.7,1.172,128.0,0.5,0.625,0.028,0.25,0.167,0.083,0.667
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Morton,W,8-4,20200301_petr,15,35.0,26.0,8.0,8.0,2.0,0.0,0.0,7.0,3.0,0.0,4.0,9.0,10.0,5.0,0.0,0.0,2.0,0.0,2.0,7.0,0.286,0.308,0.486,0.462,0.948,103.0,0.471,0.471,0.0,0.257,0.114,0.143,0.444
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Santa Fe,L,12-2,20200214_9fmk,12,34.0,32.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.125,0.176,0.188,0.364,40.0,0.25,0.333,0.0,0.471,0.059,0.412,0.125
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,L,11-2,20200202_c93u,15,29.0,26.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.192,0.276,0.269,0.545,59.0,0.357,0.25,0.0,0.414,0.103,0.311,0.25
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,L,5-1,20200130_fcep,17,28.0,27.0,1.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,,0.259,0.286,0.556,0.842,92.0,0.368,0.125,0.0,0.286,0.0,0.286,0.0
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,L,5-3,20200130_881n,15,33.0,24.0,3.0,7.0,2.0,0.0,0.0,2.0,0.0,1.0,7.0,7.0,9.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,,0.292,0.455,0.458,0.913,100.0,0.389,0.2,0.0,0.212,0.212,0.0,1.0
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,St. Johns River State,L,9-1,20200202_qxzz,13,27.0,23.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,9.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.087,0.222,0.261,0.483,53.0,0.077,0.0,0.037,0.333,0.111,0.222,0.333
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Tallahassee,L,8-7,20200306_pji2,14,39.0,35.0,7.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,7.0,12.0,0.583,0.229,0.308,0.229,0.537,59.0,0.276,0.583,0.0,0.154,0.077,0.077,0.5
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Tallahassee,W,10-9,20200229_k058,11,43.0,32.0,10.0,10.0,1.0,0.0,1.0,7.0,0.0,0.0,7.0,12.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.312,0.488,0.5,0.988,108.0,0.474,0.45,0.023,0.279,0.163,0.116,0.583
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,11-1,20200210_u6tk,14,30.0,23.0,11.0,13.0,3.0,0.0,0.0,10.0,3.0,0.0,5.0,3.0,16.0,0.0,0.0,2.0,3.0,0.0,3.0,6.0,0.5,0.565,0.6,0.826,1.426,156.0,0.591,0.611,0.0,0.1,0.167,-0.067,1.667
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,12-2,20200210_h7ox,14,38.0,27.0,12.0,13.0,2.0,0.0,0.0,11.0,1.0,1.0,8.0,5.0,15.0,2.0,0.0,1.0,2.0,0.0,3.0,7.0,0.429,0.481,0.605,0.63,1.235,135.0,0.565,0.522,0.0,0.132,0.211,-0.079,1.6
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,18-4,20200309_n7l3,17,49.0,34.0,18.0,13.0,3.0,2.0,0.0,14.0,3.0,1.0,9.0,4.0,20.0,4.0,0.0,2.0,5.0,0.0,4.0,11.0,0.364,0.382,0.531,0.735,1.266,138.0,0.406,0.692,0.0,0.082,0.184,-0.102,2.25
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University JV,W,5-1,20200309_ov3r,11,35.0,31.0,5.0,10.0,5.0,0.0,0.0,5.0,0.0,1.0,3.0,4.0,15.0,0.0,0.0,1.0,5.0,0.0,4.0,13.0,0.308,0.323,0.371,0.645,1.016,111.0,0.357,0.385,0.0,0.114,0.086,0.028,0.75
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Wallace-Dothan,L,10-0,20200208_shy3,13,25.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.333,0.087,0.16,0.087,0.247,27.0,0.182,0.0,0.0,0.48,0.04,0.44,0.083
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Wallace-Dothan,L,19-6,20200212_n6yk,24,46.0,31.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,10.0,9.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.194,0.435,0.258,0.693,76.0,0.261,0.25,0.0,0.196,0.217,-0.021,1.111
2020,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Wallace-Dothan,W,8-4,20200208_0wht,12,30.0,19.0,8.0,5.0,2.0,0.0,0.0,4.0,5.0,1.0,7.0,5.0,7.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,1.0,0.263,0.467,0.474,0.941,103.0,0.312,0.571,0.0,0.167,0.233,-0.066,1.4
2020,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,L,12-10,20200216_f8gm,16,35.0,31.0,10.0,13.0,5.0,0.0,2.0,10.0,1.0,0.0,0.0,4.0,24.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,,0.419,0.429,1.0,1.429,156.0,0.44,0.615,0.057,0.114,0.0,0.114,0.0
2020,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,L,13-3,20200215_dcwb,14,29.0,25.0,3.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.48,0.517,0.48,0.997,109.0,0.545,0.2,0.0,0.103,0.069,0.034,0.667
2020,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,L,13-5,20200216_2pf5,16,30.0,28.0,5.0,7.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,8.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,,0.25,0.3,0.393,0.693,76.0,0.316,0.5,0.033,0.267,0.033,0.234,0.125
2020,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,W,7-3,20200215_nv66,13,35.0,29.0,7.0,9.0,3.0,0.0,0.0,6.0,2.0,0.0,5.0,8.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.31,0.429,0.517,0.946,103.0,0.429,0.467,0.0,0.229,0.143,0.086,0.625
2020,div1,Allen County,allencountycommunitycollege,home,Iowa Lakes,L,14-5,20200208_oodg,13,31.0,27.0,4.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,13.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.185,0.29,0.407,0.697,76.0,0.308,0.375,0.032,0.419,0.097,0.322,0.231
2020,div1,Allen County,allencountycommunitycollege,home,Iowa Lakes,L,3-0,20200209_ju3o,17,34.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.107,0.265,0.179,0.444,48.0,0.214,0.0,0.0,0.412,0.147,0.265,0.357
2020,div1,Allen County,allencountycommunitycollege,home,Iowa Lakes,W,8-4,20200208_zlun,12,32.0,19.0,8.0,4.0,0.0,1.0,0.0,7.0,2.0,0.0,5.0,4.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.211,0.5,0.368,0.868,95.0,0.267,0.5,0.0,0.125,0.156,-0.031,1.25
2020,div1,Allen County,allencountycommunitycollege,home,Neosho County,L,12-3,20200307_z5ml,13,39.0,34.0,3.0,10.0,1.0,0.0,3.0,3.0,0.0,1.0,5.0,10.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.294,0.385,0.706,1.091,119.0,0.333,0.0,0.077,0.256,0.128,0.128,0.5
2020,div1,Allen County,allencountycommunitycollege,home,Neosho County,L,14-13,20200307_vgw1,14,50.0,43.0,13.0,15.0,4.0,0.0,2.0,12.0,4.0,0.0,6.0,8.0,25.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.349,0.44,0.721,1.161,127.0,0.394,0.55,0.04,0.16,0.12,0.04,0.75
2020,div1,Allen County,allencountycommunitycollege,home,Neosho County,L,19-13,20200307_x5af,18,40.0,32.0,13.0,11.0,4.0,0.0,3.0,10.0,0.0,0.0,5.0,8.0,24.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,,0.344,0.45,0.969,1.419,155.0,0.364,0.667,0.075,0.2,0.125,0.075,0.625
2020,div1,Allen County,allencountycommunitycollege,home,Neosho County,W,13-11,20200305_9926,12,41.0,31.0,13.0,9.0,2.0,0.0,0.0,10.0,1.0,0.0,6.0,3.0,11.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.29,0.39,0.419,0.809,88.0,0.3,0.812,0.0,0.073,0.146,-0.073,2.0
2020,div1,Allen County,allencountycommunitycollege,home,Ottawa JV,W,10-0,20200219_i7jj,11,31.0,31.0,8.0,14.0,5.0,1.0,0.0,6.0,6.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.452,0.452,0.871,1.323,144.0,0.519,0.571,0.0,0.129,0.0,0.129,0.0
2020,div1,Allen County,allencountycommunitycollege,home,Ottawa JV,W,12-0,20200219_hkrp,13,31.0,18.0,11.0,7.0,1.0,2.0,1.0,7.0,3.0,1.0,6.0,3.0,15.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,,0.389,0.645,1.056,1.701,185.0,0.429,0.526,0.032,0.097,0.194,-0.097,2.0
2020,div1,Allen County,allencountycommunitycollege,home,Southwestern,L,9-7,20200229_xbd5,12,36.0,29.0,7.0,11.0,3.0,0.0,0.0,6.0,1.0,2.0,5.0,9.0,14.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.379,0.472,0.586,1.058,115.0,0.524,0.412,0.0,0.25,0.139,0.111,0.556
2020,div1,Allen County,allencountycommunitycollege,home,Southwestern,W,11-10,20200301_fxan,14,37.0,28.0,10.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,4.0,12.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.321,0.432,0.464,0.896,98.0,0.333,0.6,0.027,0.108,0.081,0.027,0.75
2020,div1,Allen County,allencountycommunitycollege,home,Southwestern,W,13-8,20200229_e6na,12,39.0,29.0,13.0,14.0,2.0,1.0,2.0,12.0,2.0,1.0,6.0,2.0,24.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.483,0.615,1.0,1.615,176.0,0.48,0.5,0.051,0.051,0.154,-0.103,3.0
2020,div1,Allen County,allencountycommunitycollege,home,Southwestern,W,6-5,20200301_ej79,12,32.0,26.0,6.0,11.0,1.0,0.0,1.0,5.0,1.0,2.0,4.0,2.0,15.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.423,0.5,0.654,1.154,126.0,0.435,0.333,0.031,0.062,0.125,-0.063,2.0
2020,div1,Alvin,alvincommunitycollege,home,Blinn,L,3-0,20200221_1o7q,12,32.0,29.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.138,0.219,0.207,0.426,46.0,0.182,0.143,0.0,0.219,0.094,0.125,0.429
2020,div1,Alvin,alvincommunitycollege,home,Blinn,L,5-1,20200222_fdm3,12,29.0,26.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.192,0.276,0.269,0.545,59.0,0.227,0.125,0.0,0.138,0.103,0.035,0.75
2020,div1,Alvin,alvincommunitycollege,home,Blinn,W,1-0,20200222_w5e7,12,37.0,27.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.074,0.324,0.074,0.398,43.0,0.182,0.083,0.0,0.432,0.135,0.297,0.312
2020,div1,Alvin,alvincommunitycollege,home,Coastal Bend,W,6-1,20200131_0an3,14,36.0,27.0,6.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,7.0,11.0,10.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.148,0.361,0.444,0.805,88.0,0.143,0.364,0.056,0.306,0.194,0.112,0.636
2020,div1,Alvin,alvincommunitycollege,home,Galveston,W,10-0,20200307_jzdq,11,36.0,25.0,10.0,9.0,0.0,0.0,0.0,9.0,3.0,1.0,10.0,11.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.36,0.528,0.36,0.888,97.0,0.6,0.526,0.0,0.306,0.278,0.028,0.909
2020,div1,Alvin,alvincommunitycollege,home,Galveston,W,5-4,20200307_iokz,12,39.0,32.0,5.0,6.0,0.0,0.0,2.0,5.0,1.0,1.0,7.0,13.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.188,0.333,0.438,0.771,84.0,0.235,0.273,0.051,0.333,0.179,0.154,0.538
2020,div1,Alvin,alvincommunitycollege,home,Galveston,W,8-6,20200305_2mb9,13,40.0,34.0,8.0,13.0,2.0,0.0,1.0,6.0,3.0,1.0,5.0,8.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.382,0.475,0.618,1.093,119.0,0.48,0.389,0.025,0.2,0.125,0.075,0.625
2020,div1,Alvin,alvincommunitycollege,home,Grayson,L,16-2,20200215_jba2,19,29.0,22.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,10.0,9.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.227,0.345,0.5,0.845,92.0,0.333,0.111,0.034,0.345,0.138,0.207,0.4
2020,div1,Alvin,alvincommunitycollege,home,Grayson,L,9-0,20200216_1i3q,13,28.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12,0.214,0.12,0.334,36.0,0.167,0.0,0.0,0.25,0.071,0.179,0.286
2020,div1,Alvin,alvincommunitycollege,home,Laredo,L,10-1,20200229_78to,11,28.0,24.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.083,0.214,0.25,0.464,51.0,0.087,0.167,0.0,0.036,0.071,-0.035,2.0
2020,div1,Alvin,alvincommunitycollege,home,Laredo,L,14-3,20200301_7iua,12,26.0,19.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.158,0.385,0.474,0.859,94.0,0.182,0.222,0.038,0.269,0.269,0.0,1.0
2020,div1,Alvin,alvincommunitycollege,home,Laredo,W,5-2,20200301_d6fv,11,41.0,37.0,5.0,11.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,12.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.297,0.366,0.459,0.825,90.0,0.417,0.286,0.024,0.293,0.073,0.22,0.25
2020,div1,Alvin,alvincommunitycollege,home,Laredo,W,8-3,20200229_bli1,12,43.0,35.0,8.0,11.0,4.0,1.0,1.0,8.0,2.0,0.0,6.0,7.0,20.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,,0.314,0.395,0.743,1.138,124.0,0.357,0.438,0.023,0.163,0.14,0.023,0.857
2020,div1,Alvin,alvincommunitycollege,home,McLennan,L,13-5,20200214_erli,12,34.0,28.0,5.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,6.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.25,0.353,0.321,0.674,74.0,0.304,0.417,0.0,0.176,0.147,0.029,0.833
2020,div1,Alvin,alvincommunitycollege,home,McLennan,L,3-0,20200215_bcbd,14,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.036,0.0,0.036,4.0,0.0,0.0,0.0,0.429,0.036,0.393,0.083
2020,div1,Alvin,alvincommunitycollege,home,Monroe College,L,10-8,20200218_fd06,19,47.0,32.0,8.0,8.0,0.0,1.0,0.0,5.0,3.0,1.0,8.0,13.0,10.0,5.0,2.0,0.0,1.0,2.0,6.0,4.0,1.5,0.25,0.447,0.344,0.791,86.0,0.421,0.381,0.0,0.277,0.17,0.107,0.615
2020,div1,Alvin,alvincommunitycollege,home,South Suburban,W,9-7,20200306_rihd,15,45.0,30.0,9.0,7.0,4.0,0.0,2.0,8.0,3.0,0.0,11.0,11.0,17.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.233,0.467,0.767,1.234,135.0,0.278,0.368,0.044,0.244,0.244,0.0,1.0
2020,div1,Alvin,alvincommunitycollege,home,Temple,L,3-2,20200131_622k,17,35.0,28.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.107,0.257,0.107,0.364,40.0,0.25,0.222,0.0,0.457,0.171,0.286,0.375
2020,div1,Alvin,alvincommunitycollege,home,Western Texas,W,5-4,20200207_ce46,12,32.0,22.0,5.0,6.0,3.0,0.0,0.0,5.0,3.0,0.0,8.0,5.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.273,0.469,0.545,1.014,111.0,0.333,0.333,0.0,0.156,0.25,-0.094,1.6
2020,div1,Alvin,alvincommunitycollege,home,Western Texas,W,7-4,20200208_h2if,12,37.0,28.0,7.0,7.0,1.0,0.0,2.0,6.0,2.0,2.0,7.0,9.0,14.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.25,0.432,0.607,1.039,113.0,0.294,0.357,0.054,0.243,0.189,0.054,0.778
2020,div1,Alvin,alvincommunitycollege,home,Western Texas,W,9-0,20200207_fvvb,12,30.0,28.0,9.0,10.0,4.0,1.0,0.0,7.0,0.0,0.0,1.0,7.0,16.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.357,0.367,0.75,1.117,122.0,0.455,0.818,0.0,0.233,0.033,0.2,0.143
2020,div1,Alvin,alvincommunitycollege,home,Wharton County,W,4-3,20200310_tsjr,14,43.0,35.0,4.0,9.0,4.0,0.0,1.0,4.0,1.0,1.0,6.0,9.0,16.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.257,0.395,0.6,0.995,109.0,0.32,0.188,0.023,0.209,0.14,0.069,0.667
2020,div1,Alvin,alvincommunitycollege,home,Wharton County,W,7-4,20200312_577f,11,45.0,40.0,7.0,14.0,3.0,1.0,2.0,7.0,1.0,0.0,4.0,16.0,25.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.35,0.422,0.775,1.197,131.0,0.545,0.294,0.044,0.356,0.089,0.267,0.25
2020,div1,Andrew,andrewcollege,home,Black Hawk-Moline,W,10-4,20200312_x1m3,14,38.0,27.0,10.0,8.0,3.0,0.0,1.0,9.0,3.0,0.0,9.0,9.0,14.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,,0.296,0.447,0.667,1.114,121.0,0.412,0.562,0.026,0.237,0.237,0.0,1.0
2020,div1,Andrew,andrewcollege,home,Black Hawk-Moline,W,15-4,20200311_tj36,15,40.0,35.0,15.0,17.0,2.0,1.0,2.0,15.0,1.0,0.0,5.0,4.0,27.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,0.486,0.55,0.914,1.464,160.0,0.517,0.65,0.05,0.1,0.125,-0.025,1.25
2020,div1,Andrew,andrewcollege,home,Central Alabama,L,4-2,20200301_6mzb,12,38.0,33.0,2.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,10.0,13.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,,0.273,0.368,0.455,0.823,90.0,0.364,0.077,0.026,0.263,0.079,0.184,0.3
