season,njcaa_division,team,team_id,location,opponent,result,score,game_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,L,6-2,20210323_denx,13,26.0,24.0,2.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.25,0.269,0.417,0.686,69.0,0.217,0.167,0.038,0.0,0.0,0.0,
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,L,6-3,20210420_29h2,14,37.0,35.0,3.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.229,0.27,0.343,0.613,62.0,0.333,0.222,0.027,0.351,0.0,0.351,0.0
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,L,7-2,20210323_2ebu,14,36.0,33.0,2.0,8.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.242,0.278,0.303,0.581,58.0,0.308,0.2,0.0,0.194,0.056,0.138,0.286
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,W,3-2,20210423_6mfu,10,25.0,18.0,3.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,7.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.333,0.4,0.333,0.733,74.0,0.429,0.3,0.0,0.28,0.08,0.2,0.286
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,W,8-2,20210423_kwe7,11,36.0,35.0,8.0,9.0,2.0,1.0,0.0,8.0,1.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.257,0.278,0.457,0.735,74.0,0.29,0.8,0.0,0.111,0.028,0.083,0.25
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Georgia Highlands,W,9-5,20210420_klkz,12,40.0,32.0,9.0,13.0,2.0,0.0,3.0,9.0,1.0,0.0,7.0,10.0,24.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.406,0.525,0.906,1.431,144.0,0.526,0.333,0.075,0.25,0.175,0.075,0.7
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,L,13-2,20210313_gqby,18,28.0,27.0,2.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.222,0.25,0.296,0.546,55.0,0.286,0.286,0.0,0.214,0.0,0.214,0.0
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,L,19-14,20210331_qhih,16,48.0,43.0,14.0,16.0,2.0,2.0,0.0,14.0,3.0,0.0,5.0,9.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.372,0.438,0.605,1.043,105.0,0.471,0.667,0.0,0.188,0.104,0.084,0.556
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,L,6-5,20210313_mjq8,13,34.0,28.0,5.0,7.0,0.0,0.0,1.0,4.0,2.0,0.0,6.0,11.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.25,0.382,0.393,0.775,78.0,0.375,0.333,0.029,0.324,0.176,0.148,0.545
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,L,8-4,20210403_z79m,10,23.0,21.0,3.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.238,0.304,0.524,0.828,83.0,0.312,0.429,0.0,0.217,0.087,0.13,0.4
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,W,12-8,20210403_uq8x,14,37.0,26.0,12.0,8.0,1.0,1.0,1.0,11.0,1.0,0.0,7.0,7.0,14.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,0.308,0.432,0.654,1.086,109.0,0.368,0.733,0.027,0.189,0.189,0.0,1.0
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gordon State,W,8-3,20210403_xpjg,10,35.0,29.0,8.0,8.0,0.0,0.0,1.0,6.0,2.0,0.0,5.0,8.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.276,0.371,0.414,0.785,79.0,0.35,0.583,0.029,0.229,0.143,0.086,0.625
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gulf Coast State,L,5-3,20210209_1foo,13,35.0,31.0,3.0,11.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,6.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.355,0.429,0.484,0.913,92.0,0.44,0.2,0.0,0.171,0.086,0.085,0.5
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Gulf Coast State,W,11-4,20210311_oba3,12,45.0,41.0,11.0,18.0,2.0,1.0,1.0,10.0,0.0,0.0,4.0,10.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.439,0.489,0.707,1.196,120.0,0.567,0.476,0.022,0.222,0.089,0.133,0.4
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Santa Fe,L,5-0,20210216_o69d,14,29.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.148,0.207,0.148,0.355,36.0,0.211,0.0,0.0,0.276,0.069,0.207,0.25
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Santa Fe,L,8-3,20210226_8tnl,19,40.0,35.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.257,0.35,0.314,0.664,67.0,0.333,0.214,0.0,0.2,0.075,0.125,0.375
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,L,11-4,20210327_uytm,14,42.0,37.0,4.0,14.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,20.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,,0.378,0.405,0.703,1.108,111.0,0.438,0.235,0.0,0.143,0.071,0.072,0.5
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,L,7-1,20210327_hv4y,12,31.0,29.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.31,0.355,0.586,0.941,95.0,0.375,0.091,0.0,0.161,0.065,0.096,0.4
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,W,10-4,20210501_5qem,13,41.0,32.0,10.0,10.0,3.0,0.0,2.0,10.0,0.0,0.0,8.0,2.0,19.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,,0.312,0.439,0.75,1.189,120.0,0.286,0.5,0.049,0.049,0.195,-0.146,4.0
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,W,12-2,20210427_t5h3,10,38.0,35.0,12.0,17.0,4.0,0.0,0.0,11.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,,0.486,0.474,0.714,1.188,120.0,0.567,0.667,0.0,0.184,0.026,0.158,0.143
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,W,18-9,20210427_8ta9,16,51.0,43.0,18.0,18.0,6.0,1.0,2.0,17.0,1.0,1.0,5.0,10.0,32.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,,0.419,0.49,0.953,1.443,145.0,0.5,0.696,0.039,0.196,0.098,0.098,0.5
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,South Georgia State,W,3-0,20210501_zves,11,23.0,21.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.143,0.217,0.238,0.455,46.0,0.25,0.6,0.0,0.391,0.087,0.304,0.222
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Tallahassee,L,1-0,20210306_qm11,13,28.0,24.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,0.0,2.0,0.0,11.0,5.0,2.2,0.167,0.286,0.375,0.661,66.0,0.2,0.0,0.0,0.143,0.107,0.036,0.75
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Tallahassee,L,13-1,20210223_h51r,16,32.0,27.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.111,0.25,0.259,0.509,51.0,0.111,0.0,0.031,0.25,0.125,0.125,0.5
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Tallahassee,W,4-2,20210306_v8f4,14,26.0,23.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,0.261,0.346,0.348,0.694,70.0,0.316,0.444,0.0,0.154,0.038,0.116,0.25
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University,W,13-1,20210329_zv0f,13,33.0,28.0,13.0,13.0,4.0,1.0,1.0,11.0,0.0,0.0,4.0,2.0,22.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.464,0.515,1.0,1.515,152.0,0.462,0.75,0.03,0.061,0.121,-0.06,2.0
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University,W,16-2,20210304_i6l6,12,32.0,25.0,16.0,16.0,3.0,0.0,1.0,12.0,3.0,0.0,5.0,4.0,22.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.64,0.688,1.04,1.728,174.0,0.714,0.714,0.031,0.125,0.156,-0.031,1.25
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University,W,6-3,20210329_8ne1,14,31.0,26.0,6.0,7.0,1.0,0.0,0.0,4.0,6.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.269,0.387,0.346,0.733,74.0,0.318,0.5,0.0,0.129,0.161,-0.032,1.25
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Thomas University,W,7-4,20210304_hsxp,15,29.0,23.0,7.0,7.0,2.0,0.0,0.0,6.0,2.0,0.0,6.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.304,0.448,0.478,0.926,93.0,0.368,0.538,0.0,0.138,0.207,-0.069,1.5
2021,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,home,Wallace-Dothan,L,8-5,20210227_e997,14,43.0,34.0,5.0,11.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,7.0,14.0,3.0,0.0,1.0,1.0,0.0,5.0,10.0,0.5,0.324,0.442,0.441,0.883,89.0,0.37,0.222,0.023,0.163,0.116,0.047,0.714
2021,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,L,13-1,20210321_yhii,11,24.0,18.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.222,0.417,0.333,0.75,75.0,0.267,0.1,0.0,0.125,0.167,-0.042,1.333
2021,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,W,11-10,20210321_uv5r,14,36.0,28.0,11.0,11.0,2.0,0.0,3.0,11.0,0.0,1.0,5.0,3.0,22.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.393,0.528,0.964,1.492,150.0,0.364,0.5,0.083,0.083,0.139,-0.056,1.667
2021,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,W,8-3,20210320_c382,12,32.0,32.0,8.0,15.0,4.0,0.0,1.0,8.0,2.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.469,0.469,0.844,1.313,132.0,0.5,0.5,0.031,0.094,0.0,0.094,0.0
2021,div1,Allen County,allencountycommunitycollege,home,Carl Albert State,W,9-4,20210320_jkk9,16,37.0,25.0,9.0,8.0,1.0,1.0,0.0,9.0,1.0,0.0,10.0,6.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.32,0.541,0.52,1.061,107.0,0.421,0.45,0.0,0.162,0.27,-0.108,1.667
2021,div1,Allen County,allencountycommunitycollege,home,Coffeyville,L,14-10,20210413_ncot,13,41.0,34.0,10.0,12.0,4.0,1.0,0.0,10.0,1.0,0.0,4.0,7.0,18.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.353,0.439,0.676,1.115,112.0,0.429,0.556,0.0,0.171,0.098,0.073,0.571
2021,div1,Allen County,allencountycommunitycollege,home,Coffeyville,L,4-3,20210413_v9cm,13,38.0,33.0,3.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.182,0.289,0.242,0.531,53.0,0.231,0.273,0.0,0.184,0.132,0.052,0.714
2021,div1,Allen County,allencountycommunitycollege,home,Coffeyville,W,10-0,20210420_r19u,10,27.0,19.0,10.0,6.0,1.0,1.0,0.0,9.0,1.0,0.0,7.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.316,0.519,0.579,1.098,110.0,0.375,0.714,0.0,0.111,0.259,-0.148,2.333
2021,div1,Allen County,allencountycommunitycollege,home,Coffeyville,W,16-6,20210420_55xz,13,45.0,35.0,16.0,15.0,1.0,2.0,2.0,16.0,4.0,0.0,6.0,1.0,26.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,,0.429,0.511,0.886,1.397,141.0,0.382,0.667,0.044,0.022,0.133,-0.111,6.0
2021,div1,Allen County,allencountycommunitycollege,home,Colby,L,9-4,20210513_6462,12,37.0,32.0,4.0,7.0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,10.0,10.0,0.0,0.0,0.0,3.0,1.0,7.0,8.0,0.875,0.219,0.324,0.406,0.73,73.0,0.318,0.333,0.0,0.27,0.135,0.135,0.5
2021,div1,Allen County,allencountycommunitycollege,home,Cowley,L,9-3,20210403_4gl7,15,31.0,25.0,3.0,7.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,12.0,9.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.28,0.387,0.4,0.787,79.0,0.5,0.25,0.0,0.387,0.097,0.29,0.25
2021,div1,Allen County,allencountycommunitycollege,home,Cowley,L,9-3,20210427_shm2,15,32.0,23.0,3.0,5.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,8.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.217,0.375,0.304,0.679,68.0,0.294,0.25,0.0,0.25,0.125,0.125,0.5
2021,div1,Allen County,allencountycommunitycollege,home,Cowley,W,14-6,20210427_kl7a,13,39.0,26.0,14.0,9.0,2.0,0.0,4.0,13.0,1.0,1.0,11.0,6.0,23.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,,0.346,0.538,1.115,1.653,166.0,0.294,0.588,0.103,0.154,0.282,-0.128,1.833
2021,div1,Allen County,allencountycommunitycollege,home,Cowley,W,4-3,20210403_6zqc,15,43.0,35.0,4.0,7.0,1.0,0.0,1.0,3.0,0.0,1.0,8.0,13.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.2,0.349,0.371,0.72,72.0,0.286,0.214,0.023,0.302,0.186,0.116,0.615
2021,div1,Allen County,allencountycommunitycollege,home,Ellsworth,W,10-1,20210227_1ja2,13,33.0,30.0,10.0,13.0,2.0,0.0,5.0,10.0,2.0,0.0,2.0,4.0,30.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,,0.433,0.485,1.233,1.718,173.0,0.381,0.455,0.152,0.121,0.061,0.06,0.5
2021,div1,Allen County,allencountycommunitycollege,home,Ellsworth,W,5-4,20210227_nmoq,17,33.0,28.0,5.0,11.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,7.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.393,0.485,0.75,1.235,124.0,0.474,0.214,0.061,0.212,0.121,0.091,0.571
2021,div1,Allen County,allencountycommunitycollege,home,Ellsworth,W,7-1,20210228_k25v,15,29.0,26.0,7.0,8.0,2.0,0.0,1.0,6.0,3.0,0.0,3.0,8.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.308,0.379,0.615,0.994,100.0,0.412,0.6,0.034,0.276,0.103,0.173,0.375
2021,div1,Allen County,allencountycommunitycollege,home,Ellsworth,W,7-6,20210228_58f6,20,40.0,29.0,7.0,10.0,1.0,0.0,1.0,5.0,1.0,0.0,9.0,7.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.345,0.525,0.552,1.077,108.0,0.429,0.3,0.025,0.175,0.225,-0.05,1.286
2021,div1,Allen County,allencountycommunitycollege,home,Fort Scott,L,12-1,20210417_ts1e,19,31.0,21.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,6.0,5.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,,0.19,0.419,0.286,0.705,71.0,0.25,0.077,0.0,0.194,0.194,0.0,1.0
2021,div1,Allen County,allencountycommunitycollege,home,Fort Scott,L,15-1,20210415_493j,20,29.0,25.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,15.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.16,0.276,0.24,0.516,52.0,0.4,0.125,0.0,0.517,0.103,0.414,0.2
2021,div1,Allen County,allencountycommunitycollege,home,Fort Scott,L,4-3,20210417_9261,13,32.0,24.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.208,0.406,0.208,0.614,62.0,0.312,0.231,0.0,0.25,0.156,0.094,0.625
2021,div1,Allen County,allencountycommunitycollege,home,Fort Scott,W,13-3,20210415_hgd9,11,34.0,23.0,13.0,7.0,2.0,0.0,1.0,11.0,1.0,0.0,7.0,8.0,12.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.304,0.529,0.652,1.181,119.0,0.429,0.706,0.029,0.235,0.206,0.029,0.875
2021,div1,Allen County,allencountycommunitycollege,home,Hesston,L,8-7,20210205_znlo,22,40.0,30.0,7.0,12.0,3.0,0.0,0.0,6.0,3.0,1.0,6.0,5.0,15.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,0.4,0.475,0.6,1.075,108.0,0.462,0.368,0.0,0.125,0.15,-0.025,1.2
2021,div1,Allen County,allencountycommunitycollege,home,Hesston,W,6-3,20210205_noyj,13,31.0,21.0,6.0,4.0,1.0,0.0,0.0,6.0,3.0,0.0,6.0,2.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.19,0.387,0.286,0.673,68.0,0.19,0.5,0.0,0.065,0.194,-0.129,3.0
2021,div1,Allen County,allencountycommunitycollege,home,Highland (KS),W,10-8,20210507_dngs,13,40.0,32.0,10.0,11.0,0.0,0.0,1.0,8.0,2.0,0.0,5.0,8.0,14.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.344,0.425,0.469,0.894,90.0,0.4,0.562,0.025,0.2,0.125,0.075,0.625
2021,div1,Allen County,allencountycommunitycollege,home,Highland (KS),W,12-9,20210513_f2x3,13,50.0,34.0,12.0,14.0,4.0,0.0,2.0,11.0,2.0,0.0,12.0,6.0,24.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,,0.412,0.52,0.882,1.402,141.0,0.414,0.417,0.04,0.12,0.24,-0.12,2.0
2021,div1,Allen County,allencountycommunitycollege,home,Highland (KS),W,13-10,20210507_kvo4,13,46.0,39.0,13.0,13.0,3.0,0.0,1.0,13.0,5.0,1.0,5.0,7.0,19.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.333,0.435,0.59,1.025,103.0,0.387,0.632,0.022,0.152,0.109,0.043,0.714
