date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 6,home,Northwest Florida State,L,14-8,14,8,6,win,20230506_ia31,1,0,1,0,6.0,6,4,3,4.50,1,4,0,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Apr 26,home,State College of Florida,L,14-1,14,1,13,win,20230426_zubw,1,0,1,0,2.1,6,5,3,11.57,4,4,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Apr 19,home,St. Petersburg,W,4-3,4,3,1,win,20230419_1obb,1,0,0,0,5.0,0,0,0,0.00,2,4,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Apr 15,home,St. Petersburg,W,7-6,7,6,1,win,20230415_y3zo,0,0,0,0,2.0,1,,,0.00,1,5,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Apr 12,home,Hillsborough,L,14-6,14,6,8,win,20230412_pr1p,0,0,0,0,1.0,,,,0.00,,1,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Apr 8,home,Hillsborough,W,6-4,6,4,2,win,20230408_8nhv,0,0,0,0,1.0,,,,0.00,1,2,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Mar 6,home,TNXL Academy,W,13-2,13,2,11,win,20230306_dwj2,0,0,0,0,1.0,,,,0.00,,2,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Mar 1,home,Indian River State,W,13-10,13,10,3,win,20230301_72iv,1,0,0,0,1.1,4,9,2,13.50,4,1,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Feb 20,home,Santa Fe,L,3-2,3,2,1,win,20230220_hxzu,1,0,0,0,7.1,3,2,1,1.23,3,4,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Feb 14,home,Eastern Florida State,W,10-6,10,6,4,win,20230214_crv0,1,0,0,0,4.0,5,5,5,11.25,4,6,1,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Feb 6,home,Seminole State (FL),W,7-5,7,5,2,win,20230206_2yjf,1,1,0,0,5.0,1,5,0,0.00,3,6,,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
Jan 27,home,Central Florida,L,5-2,5,2,3,win,20230127_1f90,1,0,0,0,3.0,1,1,1,3.00,2,6,1,2023,2022-23,div1,Kansas City Kansas,kansascitykansascommunitycollege,paytonmchargblb9,Payton McHarg
