date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 4,home,Erie,W,10-4,10,4,6,win,20240504_1y7a,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Apr 17,home,CC of Allegheny County,L,8-5,8,5,3,win,20240417_ame9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Apr 15,home,Garrett,L,11-3,11,3,8,win,20240415_6jav,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Mar 29,home,Potomac State,L,4-1,4,1,3,win,20240329_5qka,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Mar 25,home,Prince George's,W,9-4,9,4,5,win,20240325_1ry4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Mar 17,home,Westmoreland,W,13-3,13,3,10,win,20240317_avb4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Mar 16,home,Cecil,L,15-6,15,6,9,win,20240316_p6jt,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Mar 10,home,Anne Arundel,L,3-2,3,2,1,win,20240310_9854,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Mar 7,home,Frederick,L,14-4,14,4,10,win,20240307_t0iw,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Feb 25,home,CCBC Dundalk,W,8-5,8,5,3,win,20240225_qoj8,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
Feb 19,home,Lackawanna,W,5-1,5,1,4,win,20240219_iaj3,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Allegany Maryland,alleganycollegeofmaryland,alexkennell8m3m,Alex Kennell
