date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Miami Dade,,,,,0.0,tie,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 1,home,Broward,W,14-11,14,11,3.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 2,home,Palm Beach State,W,13-4,13,4,9.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 2,home,State College of Florida,L,8-4,8,4,4.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 3,home,Northwest Florida State,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 7,home,Eastern Oklahoma State,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 8,home,Eastern Oklahoma State,W,7-2,7,2,5.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 8,home,Grayson,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 9,home,Howard (TX),L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 15,home,Midland,W,5-2,5,2,3.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 15,home,McLennan,L,13-3,13,3,10.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 20,home,Galveston,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 20,home,Galveston,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 22,home,Galveston,L,2-0,2,0,2.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 22,home,Galveston,L,8-3,8,3,5.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 28,home,Laredo,W,17-3,17,3,14.0,win,,,,,,,,,,,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
Feb 28,home,Laredo,W,11-1,11,1,10.0,win,20140228_8b85,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,San Jacinto-North,sanjacintocollegenorth,austinhoman7pgc,Austin Homan
