date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Georgia Perimeter,W,9-0,9,9,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 6,home,Georgia Perimeter,L,4-2,4,4,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 9,home,Surry,W,13-0,13,13,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 9,home,Surry,W,2-0,2,2,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 10,home,Limestone College JV,W,8-1,8,8,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 10,home,Limestone College JV,W,6-4,6,6,1,1,0,0,4.2,5,2,1,1.93,1,4,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 15,home,vs. John A. Logan,W,4-3,4,4,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 16,home,vs. Calhoun,W,7-3,7,7,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 17,away,Southern Union State,L,8-7,8,8,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 20,home,Catawba Valley,W,6-3,6,6,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 20,home,Catawba Valley,W,5-4,5,5,1,0,0,0,3.2,6,3,2,4.91,1,2,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
Feb 24,away,Georgia Perimeter,W,6-1,6,6,,,,,,,,,,,,,2013,2012-13,div1,Spartanburg Methodist,spartanburgmethodist,dylanrodgersvmul,Dylan Rodgers
