date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,away,Faulkner University JV,W,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Jan 26,away,Faulkner University JV,W,11-0,11,11,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Jan 31,home,vs. ASA Miami,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 1,home,vs. State College of Florida,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 2,away,Florida SouthWestern State,L,4-1,4,4,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 7,home,St. Johns River State,W,5-0,5,5,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 8,home,Gordon State,W,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 9,home,Andrew,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 14,home,vs. Florida SouthWestern State,L,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 15,away,St. Johns River State,W,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 16,home,vs. Pasco-Hernando State,L,9-8,9,9,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 21,home,Shelton State,L,5-3,5,5,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 21,home,Wallace-Dothan,W,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 22,home,Shelton State,L,6-1,6,6,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 22,home,Shelton State,L,7-6,7,7,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 26,home,Coastal Alabama - Bay Minette,W,6-5,6,6,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 26,home,Coastal Alabama - Bay Minette,W,15-0,15,15,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 29,away,Andrew,W,7-4,7,7,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Feb 29,away,Andrew,W,12-2,12,12,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 4,home,Grand Rapids,W,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 7,home,Black Hawk-Moline,W,3-2,3,3,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 9,home,vs. Meridian,W,9-6,9,9,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 9,away,Springhill JV,W,17-5,17,17,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 12,home,Andrew,W,7-3,7,7,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 12,home,Black Hawk-Moline,W,8-6,8,8,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 13,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 13,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 17,home,Tallahassee,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 18,home,vs. UW-Whitewater JV,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 19,home,Tallahassee,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 21,away,Tallahassee,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 21,away,Tallahassee,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 24,away,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 26,away,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 28,home,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 28,home,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Mar 31,home,Pensacola State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 2,home,Pensacola State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 4,away,Pensacola State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 4,away,Pensacola State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 7,away,Northwest Florida State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 9,away,Northwest Florida State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 11,home,Northwest Florida State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 11,home,Northwest Florida State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 14,away,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 17,home,Tallahassee,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 18,away,Tallahassee,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 20,away,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 22,home,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 24,home,Pensacola State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 25,away,Pensacola State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 27,away,Northwest Florida State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
Apr 29,home,Northwest Florida State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,brettrobersonjco6,Brett Roberson
