date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 10,home,Neosho County,W,15-7,15,7,8,win,20230510_js91,0,0,0,0,1.0,2,,,0.00,,2,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 30,home,Pratt,L,7-6,7,6,1,win,20230430_x059,0,0,0,0,0.1,3,3,3,81.00,,,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 27,home,Pratt,W,5-2,5,2,3,win,20230427_m6w1,0,0,0,0,1.0,3,1,1,9.00,,2,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 23,home,Dodge City,L,15-12,15,12,3,win,20230423_1g1x,0,0,1,0,1.2,5,7,1,5.40,1,4,1,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 20,home,Dodge City,W,5-2,5,2,3,win,20230420_lsde,0,0,0,1,2.0,,,,0.00,,1,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 16,home,Colby,W,8-6,8,6,2,win,20230416_jjax,0,0,0,1,0.2,2,,,0.00,,1,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 14,home,Colby,W,13-8,13,8,5,win,20230414_jqtj,0,0,0,1,1.1,1,,,0.00,,,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 8,home,Barton,L,6-0,6,0,6,win,20230408_d6gh,0,0,0,0,1.0,2,,,0.00,1,2,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 6,home,Barton,L,12-11,12,11,1,win,20230406_phcy,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Apr 1,home,Garden City,W,23-8,23,8,15,win,20230401_ra7u,0,0,0,0,3.0,5,3,3,9.00,3,5,1,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Mar 25,home,Hutchinson,W,8-7,8,7,1,win,20230325_213t,0,1,0,0,2.0,2,3,2,9.00,3,1,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Mar 17,home,Cloud County,W,5-4,5,4,1,win,20230317_05a9,0,1,0,0,1.1,,,,0.00,1,1,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Mar 11,home,Butler,W,8-4,8,4,4,win,20230311_yn2q,0,0,0,0,1.0,2,,,0.00,,1,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Mar 4,home,Redlands,W,5-4,5,4,1,win,20230304_q0y0,0,1,0,0,1.0,1,1,1,9.00,1,,1,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Feb 24,home,Vernon,W,11-3,11,3,8,win,20230224_4vjs,0,0,0,0,2.0,1,1,,0.00,,1,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Feb 12,home,Kirkwood,L,15-6,15,6,9,win,20230212_y1mu,1,0,1,0,2.1,7,11,3,11.57,6,3,1,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Feb 4,home,Trinidad State,W,10-9,10,9,1,win,20230204_twc8,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
Feb 4,home,Trinidad State,W,7-4,7,4,3,win,20230204_rav7,0,0,0,0,4.0,4,1,1,2.25,,3,1,2023,2022-23,div1,Seward County,sewardcountycommunitycollege,tjnewmant0sp,TJ Newman
