date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 7,home,Georgia Highlands,W,8-4,8,4,4,win,20230407_3a35,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Apr 7,home,Georgia Highlands,L,3-2,3,2,1,win,20230407_5mvk,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Apr 6,home,Georgia Highlands,W,11-10,11,10,1,win,20230406_w8hp,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Mar 31,home,South Georgia State,L,6-1,6,1,5,win,20230331_w3j3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Mar 31,home,South Georgia State,L,6-2,6,2,4,win,20230331_1871,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Mar 30,home,South Georgia State,W,9-4,9,4,5,win,20230330_twmm,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Mar 24,home,East Georgia State,L,15-4,15,4,11,win,20230324_tg6q,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Mar 15,home,Point University JV,W,13-7,13,7,6,win,20230315_1hjd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Feb 25,home,Northwest Florida State,L,13-2,13,2,11,win,20230225_itrf,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Feb 15,home,Chattahoochee Valley,L,10-6,10,6,4,win,20230215_cdl4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Feb 9,home,Roane State,W,14-4,14,4,10,win,20230209_znpf,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Feb 4,home,Cleveland State,L,8-3,8,3,5,win,20230204_dx37,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Jan 28,home,Southern Union State,W,7-3,7,3,4,win,20230128_dmfb,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Jan 28,home,Southern Union State,L,3-2,3,2,1,win,20230128_4ziw,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Jan 27,home,Chattahoochee Valley,W,10-0,10,0,10,win,20230127_il9d,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
Jan 27,home,Chattahoochee Valley,W,6-3,6,3,3,win,20230127_8gnd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Gordon State,gordonstatecollege,landondepratterdlzz,Landon Depratter
