date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 30,home,Westchester,W,14-13,14,13,1,win,20240430_6tmh,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Apr 21,home,Luzerne County,W,24-0,24,0,24,win,20240421_ptpf,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Apr 19,home,Middlesex College,W,9-6,9,6,3,win,20240419_f15b,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Apr 14,home,Ocean County,L,27-10,27,10,17,win,20240414_kxoe,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Apr 13,home,Salem,L,4-2,4,2,2,win,20240413_sshu,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Apr 6,home,Brookdale,L,20-5,20,5,15,win,20240406_yre2,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Apr 6,home,Brookdale,L,15-0,15,0,15,win,20240406_9q0t,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Apr 1,home,Ocean County,L,18-6,18,6,12,win,20240401_hsdl,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Mar 30,home,RCSJ Gloucester,L,14-1,14,1,13,win,20240330_y4un,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Mar 26,home,Union,L,8-6,8,6,2,win,20240326_n2hf,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Mar 22,home,Camden County,L,7-0,7,0,7,win,20240322_g5v6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Mar 17,home,Sullivan County,L,23-8,23,8,15,win,20240317_ig06,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Mar 17,home,Sullivan County,L,5-4,5,4,1,win,20240317_noyr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Mar 16,home,Prince George's,W,15-14,15,14,1,win,20240316_cf84,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
Mar 14,home,Montgomery,L,13-4,13,4,9,win,20240314_lzwf,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Bergen,bergencommunitycollege,brandonrivas7swz,Brandon Rivas
