date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 21,away,TCS Postgrad,W,18-1,18,18,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Feb 21,away,TCS Postgrad,W,13-1,13,13,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Feb 22,home,Arkansas Tech,L,8-5,8,8,0,0,1,0,5.1,5,3,3,5.06,1,2,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Feb 23,home,Southern Nazarene,W,11-0,11,11,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Feb 23,home,Southern Nazarene,W,7-1,7,7,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Feb 25,away,Carl Albert State,L,14-12,14,14,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Feb 27,home,Oklahoma Christian,W,4-2,4,4,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Feb 27,home,Oklahoma Christian,W,8-4,8,8,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 2,away,North Central Texas,W,7-2,7,7,1,1,0,0,5.0,2,0,0,0.00,0,3,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 2,away,North Central Texas,L,7-3,7,7,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 4,away,Eastern Oklahoma State,L,8-7,8,8,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 6,home,Eastern Oklahoma State,L,8-4,8,8,1,0,1,0,2.2,6,5,4,13.50,1,2,1,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 6,home,Eastern Oklahoma State,L,16-6,16,16,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 8,away,Oklahoma Christian,W,6-4,6,6,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 8,away,Oklahoma Christian,W,14-4,14,14,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 9,home,Oklahoma Christian,W,2-1,2,2,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 9,home,Oklahoma Christian,W,14-0,14,14,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 11,away,Arkansas Baptist,W,13-1,13,13,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 12,home,Arkansas Baptist,W,16-2,16,16,1,1,0,0,5.0,6,2,2,3.60,2,3,0,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 12,home,Arkansas Baptist,W,17-0,17,17,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 16,home,Crowder,L,9-6,9,9,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 18,home,Northeastern Oklahoma A&M,W,11-6,11,11,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 20,away,Northeastern Oklahoma A&M,L,4-3,4,4,1,0,1,0,6.0,7,4,2,3.00,4,2,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 20,away,Northeastern Oklahoma A&M,W,13-8,13,13,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 23,home,Southern Nazarene,W,12-2,12,12,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 23,home,Southern Nazarene,W,28-1,28,28,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 25,away,Rose State,W,9-3,9,9,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 27,home,Rose State,W,6-5,6,6,1,1,0,0,5.0,6,5,5,9.00,2,2,2,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 27,home,Rose State,W,11-6,11,11,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 29,home,TCS Post Grad,W,6-3,6,6,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Mar 29,home,TCS Post Grad,W,14-2,14,14,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 1,home,Seminole State (OK),W,8-1,8,8,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 3,away,Seminole State (OK),L,6-4,6,6,1,0,0,0,3.2,7,2,2,4.91,2,3,0,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 3,away,Seminole State (OK),L,7-1,7,7,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 6,away,Crowder,L,23-4,23,23,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 8,home,Eastern Oklahoma State,L,7-3,7,7,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 10,away,Eastern Oklahoma State,L,10-0,10,10,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 10,away,Eastern Oklahoma State,L,5-3,5,5,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 12,away,Oklahoma Wesleyan,W,7-1,7,7,1,1,0,0,5.0,6,1,1,1.80,1,1,0,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 12,away,Oklahoma Wesleyan,W,10-6,10,10,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 19,home,Carl Albert State,W,6-1,6,6,0,0,0,0,2.0,,,,0.00,,2,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 22,away,Northeastern Oklahoma A&M,L,15-3,15,15,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 25,home,Northeastern Oklahoma A&M,W,6-3,6,6,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 25,home,Northeastern Oklahoma A&M,L,6-5,6,6,0,0,0,0,3.2,3,1,,0.00,2,4,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
Apr 26,home,Oklahoma Wesleyan,W,11-1,11,11,,,,,,,,,,,,,2021,2020-21,div1,Connors State,connorsstatecollege,brennanberdon2bn0,Brennan Berdon
