date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,LSU Eunice,L,13-3,13,3,10.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Feb 9,home,LSU Eunice,L,9-0,9,0,9.0,win,20130209_gkg6,1,0,1,0,4.0,9,6,5,11.25,4,2,0,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Feb 9,home,LSU Eunice,L,19-3,19,3,16.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Feb 23,home,Fontbonne JV,,,,,16.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Feb 23,home,Fontbonne JV,,,,,16.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 7,home,Mineral Area,L,8-0,8,0,8.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 7,home,Mineral Area,L,8-1,8,1,7.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 9,home,Mineral Area,L,9-4,9,4,5.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 9,home,Mineral Area,W,3-2,3,2,1.0,win,20130309_ubyj,1,1,0,0,7.1,8,2,2,2.45,1,3,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 12,home,Fontbonne JV,,,,,1.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 12,home,Fontbonne JV,,,,,1.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 14,home,Lindenwood Belleville,,,,,1.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 14,home,Lindenwood Belleville,,,,,1.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
Mar 16,home,Delgado,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2013,2012-13,div1,St. Charles,stcharlescommunitycollege,dannydroegeajlx,Danny Droege
