date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 5,home,Itawamba,L,9-8,9,8,1,win,20230505_ury5,0,0,0,0,5.0,1,,,0.00,1,3,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Apr 28,home,Holmes,W,11-1,11,1,10,win,20230428_02ui,0,1,0,0,6.0,4,1,,0.00,1,4,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Apr 22,home,Itawamba,L,6-5,6,5,1,win,20230422_ax0k,0,0,0,0,6.2,5,3,2,2.70,1,2,1,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Apr 16,home,Mississippi Delta,W,11-5,11,5,6,win,20230416_wl58,1,1,0,0,5.0,6,5,5,9.00,2,6,1,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Apr 12,home,Southwest Mississippi,L,16-8,16,8,8,win,20230412_wgxy,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Apr 1,home,Northwest Mississippi,L,3-1,3,1,2,win,20230401_x7j5,1,0,1,0,6.0,2,3,0,0.00,2,7,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Mar 24,home,LSU Eunice,L,3-0,3,0,3,win,20230324_4wjv,0,0,1,0,5.1,5,1,1,1.69,4,3,1,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Mar 18,home,Coahoma,W,22-2,22,2,20,win,20230318_5x36,0,1,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Mar 11,home,East Mississippi,L,11-3,11,3,8,win,20230311_cp87,1,0,1,0,2.0,5,7,6,27.00,1,1,1,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Mar 7,home,Pearl River,L,6-2,6,2,4,win,20230307_ibme,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Mar 7,home,Southwest Mississippi,W,7-6,7,6,1,win,20230307_6tgl,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Mar 4,home,Southeastern,L,7-6,7,6,1,win,20230304_yjls,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Mar 1,home,Copiah-Lincoln,W,7-6,7,6,1,win,20230301_2pl9,1,0,0,0,4.2,5,2,0,0.00,2,5,0,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Feb 25,home,Copiah-Lincoln,W,8-0,8,0,8,win,20230225_hzx0,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Feb 21,home,Mississippi Gulf Coast,W,12-11,12,11,1,win,20230221_s678,0,0,0,0,1.0,3,4,3,27.00,1,1,3,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Feb 15,home,Mississippi Delta,L,7-4,7,4,3,win,20230215_cvle,0,0,0,0,2.0,2,1,,0.00,,5,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
Feb 7,home,John Melvin JV,W,5-4,5,4,1,win,20230207_jvh6,0,1,0,0,1.0,,,,0.00,1,1,,2023,2022-23,div2,Hinds,hindscommunitycollege,matthewazordegan6jqj,Matthew Azordegan
