date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 18  #,home,Ed Waters College,,,,,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Jan 19  #,home,Ed Waters College,,,,,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Jan 25,away,Daytona State,W,10-8,10,10,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Jan 26,home,Daytona State,L,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Jan 30,home,Thomas University JV,W,20-6,20,20,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Jan 30,home,Thomas University JV,W,10-3,10,10,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Feb 1,home,St. Petersburg,W,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Feb 1,home,St. Petersburg,L,10-4,10,10,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Feb 2,home,St. Petersburg,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Feb 4,away,South Georgia State,L,10-2,10,10,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Feb 7,home,South Georgia State,L,6-3,6,6,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Feb 9,away,Abraham Baldwin,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
Feb 9,away,Abraham Baldwin,L,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,logannugentun5n,Logan Nugent
