date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Central Florida,W,3-1,3,3,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Jan 31,home,Seminole State (FL),W,5-4,5,5,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Jan 31,home,Seminole State (FL),W,7-1,7,7,0,0,0,1,3.0,,,,0.00,1,5,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 2,home,Northwood JV,W,10-0,10,10,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 3,home,St. Johns River State,L,2-0,2,2,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 7,away,Central Florida,W,3-2,3,3,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 7,away,Central Florida,W,8-2,8,8,0,1,0,0,4.0,3,2,2,4.50,1,3,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 8,away,Pasco-Hernando State,W,5-0,5,5,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 11,home,Eastern Florida State,W,2-1,2,2,0,0,0,0,3.0,1,,,0.00,4,5,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 13,away,Polk State,L,4-3,4,4,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 14,away,St. Johns River State,L,8-4,8,8,0,0,0,0,0.2,1,2,2,27.00,1,1,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 15,home,vs. Gulf Coast State,W,4-0,4,4,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 15,home,vs. St. Petersburg,W,2-0,2,2,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 17,home,Miami Dade,W,13-6,13,13,0,0,0,0,0.1,3,,,0.00,1,1,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 20,home,Polk State,W,4-0,4,4,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 21,home,Hillsborough,L,7-1,7,7,0,0,0,0,2.0,3,1,1,4.50,,3,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 22,home,Hillsborough,W,3-1,3,3,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 23,home,Northwood JV,W,12-2,12,12,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 25,away,Broward,W,9-5,9,9,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 27,away,Rollins College JV,W,4-1,4,4,0,1,0,0,3.0,2,,,0.00,1,4,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 28,away,Florida State Jacksonville,W,2-0,2,2,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Feb 28,away,Florida State Jacksonville,W,4-0,4,4,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 3,away,Broward,L,5-3,5,5,0,0,0,0,1.0,,,,0.00,1,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 4,home,Broward,W,7-3,7,7,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 6,home,Indian River State,W,3-0,3,3,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 7,away,Indian River State,W,4-3,4,4,0,1,0,0,3.0,1,,,0.00,,4,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 8,away,Indian River State,W,6-5,6,6,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 10,away,Eastern Florida State,L,2-1,2,2,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 11,home,Eastern Florida State,L,4-3,4,4,0,0,0,0,2.2,4,2,,0.00,1,4,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 12,home,ASA Miami,W,8-7,8,8,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 16,home,St. Thomas JV,W,7-0,7,7,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 17,away,Miami Dade,L,14-13,14,14,0,0,0,0,1.2,4,3,3,16.20,1,1,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 18,home,Miami Dade,W,7-0,7,7,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 20,home,Broward,L,3-1,3,3,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 21,away,Broward,W,10-3,10,10,0,0,0,0,2.0,4,1,1,4.50,2,1,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 24,away,Indian River State,W,1-0,1,1,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 25,home,Indian River State,L,2-0,2,2,,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
Mar 26,home,ASA Miami,W,15-8,15,15,0,0,0,0,3.0,7,6,6,18.00,1,4,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,nickvespil837,Nick Vespi
