date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 4,home,Rhode Island,W,10-8,10,8,2,win,20230404_ahdz,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Apr 2,home,Lackawanna,W,13-5,13,5,8,win,20230402_ijqe,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 31,home,Rockland,L,4-2,4,2,2,win,20230331_93iq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 28,home,Massasoit,W,10-0,10,0,10,win,20230328_9hem,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 18,home,Montgomery,W,14-10,14,10,4,win,20230318_sull,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 18,home,Montgomery,L,4-2,4,2,2,win,20230318_30nx,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 16,home,CCBC Dundalk,W,9-5,9,5,4,win,20230316_uw0w,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 16,home,CCBC Dundalk,L,10-9,10,9,1,win,20230316_gyw1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 14,home,CCBC Essex,W,8-1,8,1,7,win,20230314_a8y2,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 5,home,Northern Essex,L,2-0,2,0,2,win,20230305_svoy,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
Mar 3,home,Mitchell College JV,W,10-1,10,1,9,win,20230303_xqpd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,UConn Avery Point,universityofconnecticutataverypoint,ryandeshefyfmhq,Ryan Deshefy
