date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,Utah State Eastern,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Jan 28,home,Yavapai,W,10-9,10,9,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Jan 28,home,Southern Nevada,W,8-5,8,5,3.0,win,20170128_6nmq,0,1,0,0,2.0,,,,0.00,1,3,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Jan 29,home,Colorado Northwestern,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Jan 31,home,Chandler-Gilbert,W,5-3,5,3,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Jan 31,home,Chandler-Gilbert,W,8-0,8,0,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 3,home,GateWay (AZ),W,10-6,10,6,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 4,home,GateWay (AZ),W,11-4,11,4,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 4,home,GateWay (AZ),L,5-2,5,2,3.0,win,20170204_8zw9,0,0,0,0,1.0,1,,,0.00,3,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 7,home,Scottsdale,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 7,home,Scottsdale,W,11-1,11,1,10.0,win,20170207_i6u2,0,0,0,0,1.0,,,,0.00,,1,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 10,home,Colorado Northwestern,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 10,home,Colorado Northwestern,W,7-4,7,4,3.0,win,20170210_k64t,0,0,0,0,1.1,1,1,1,6.75,1,2,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 11,home,Colorado Northwestern,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 11,home,Colorado Northwestern,W,8-0,8,0,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 21,home,Eastern Arizona,L,4-0,4,0,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 21,home,Eastern Arizona,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 25,home,Cochise,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Feb 25,home,Cochise,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 1,home,South Mountain,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 1,home,South Mountain,L,8-1,8,1,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 4,home,Yavapai,W,5-1,5,1,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 4,home,Yavapai,L,8-3,8,3,5.0,win,20170304_nn2l,0,0,0,0,3.2,,,,0.00,,6,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 7,home,Central Arizona,W,5-4,5,4,1.0,win,20170307_mtvz,0,0,0,0,1.2,1,,,0.00,2,2,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 7,home,Central Arizona,L,6-1,6,1,5.0,win,20170307_a0y2,0,0,0,0,1.0,2,2,1,9.00,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 11,home,GateWay (AZ),W,2-1,2,1,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 11,home,GateWay (AZ),W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 15,home,Central Lakes,W,14-0,14,0,14.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 15,home,Central Lakes,W,8-6,8,6,2.0,win,20170315_n7uc,1,1,0,0,4.0,2,1,0,0.00,2,6,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 16,home,Fraser  Valley,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 16,home,Douglas College,W,19-3,19,3,16.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 17,home,Douglas College,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 21,home,Chandler-Gilbert,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 21,home,Chandler-Gilbert,W,7-4,7,4,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 25,home,Glendale,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 25,home,Glendale,W,8-5,8,5,3.0,win,20170325_vbe8,0,0,0,0,2.0,,,,0.00,2,2,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 28,home,Mesa,L,1-0,1,0,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Mar 28,home,Mesa,L,9-4,9,4,5.0,win,20170328_4mdm,0,0,0,0,0.2,1,1,1,13.50,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 1,home,Paradise Valley,W,7-3,7,3,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 1,home,Paradise Valley,W,8-2,8,2,6.0,win,20170401_2p6h,0,0,0,0,1.0,1,,,0.00,,1,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 4,home,Phoenix,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 4,home,Phoenix,L,8-2,8,2,6.0,win,20170404_rww2,0,0,0,0,0.2,2,2,2,27.00,2,,1,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 8,home,Pima,W,11-5,11,5,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 8,home,Pima,W,9-4,9,4,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 11,home,Scottsdale,L,8-4,8,4,4.0,win,20170411_hcko,0,0,0,0,1.0,1,1,1,9.00,1,2,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 11,home,Scottsdale,L,7-1,7,1,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 14,home,Central Arizona,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 15,home,Central Arizona,L,9-2,9,2,7.0,win,20170415_d5o7,0,0,0,0,0.1,1,2,1,27.00,1,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 18,home,Cochise,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 18,home,Cochise,L,12-7,12,7,5.0,win,20170418_zmse,0,0,0,0,0.1,2,3,3,81.00,2,,1,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 22,home,Eastern Arizona,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 22,home,Eastern Arizona,W,2-1,2,1,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 25,home,Yavapai,L,12-0,12,0,12.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 25,home,Yavapai,W,11-9,11,9,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 29,home,South Mountain,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
Apr 29,home,South Mountain,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
May 4,home,Cochise,L,13-3,13,3,10.0,win,20170504_j9td,0,0,0,0,0.0,1,1,1,INF,3,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
May 5,home,Cochise,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
May 6,home,Cochise,W,8-2,8,2,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Arizona Western,arizonawesterncollege,tristanstockman21ut,Tristan Stockman
