date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 30  #,home,Copiah-Lincoln,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Oct 11  #,home,Louisiana State University Alexandria,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Oct 13  #,home,Loyola University,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Oct 18  #,home,Southwest Mississippi,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Oct 18  #,home,Holmes,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 1,home,Panola,W,9-4,9,4,5.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 1,home,San Jacinto,L,19-8,19,8,11.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 2,home,San Jacinto,L,8-3,8,3,5.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 2,home,San Jacinto,L,21-2,21,2,19.0,win,20200202_269w,0,0,0,0,0.0,2,4,4,INF,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 7,home,Wharton County,W,8-6,8,6,2.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 8,home,Wharton County,W,7-4,7,4,3.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 8,home,Bossier Parish,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 11,home,Southwest Mississippi,W,9-4,9,4,5.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 11,home,Southwest Mississippi,W,10-7,10,7,3.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 13,home,Mississippi Gulf Coast,W,13-10,13,10,3.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 13,home,Mississippi Gulf Coast,L,8-5,8,5,3.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 15,home,Bossier Parish,L,10-6,10,6,4.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 15,home,St. Louis,W,9-4,9,4,5.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 16,home,St. Louis,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 16,home,St. Louis,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 19,home,Hinds,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 19,home,Hinds,L,18-1,18,1,17.0,win,20200219_g2ei,0,0,0,0,1.0,2,3,3,27.00,1,1,1,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 22,home,Northwest Mississippi,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 22,home,Southwest Mississippi,W,5-2,5,2,3.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 23,home,Pearl River,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 23,home,Pearl River,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 26,home,Mississippi Gulf Coast,W,8-4,8,4,4.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 26,home,Mississippi Gulf Coast,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 29,home,Copiah-Lincoln,L,12-1,12,1,11.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Feb 29,home,Copiah-Lincoln,L,9-4,9,4,5.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 2,home,Kellogg,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 3,home,East Central (MS),W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 5,home,South Suburban,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 7,home,Hinds,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 7,home,Hinds,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 8,home,LSU-Alexandria,L,10-9,10,9,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 11,home,Jones,L,11-1,11,1,10.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 11,home,Jones,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 24,home,Pearl River,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 24,home,Pearl River,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 26,home,Louisiana College,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 26,home,Louisiana College,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 29,home,Galveston,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Mar 29,home,Galveston,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Apr 6,home,San Jacinto,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
Apr 8,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,coleharperaibe,Cole Harper
