date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 17,home,Tyler,,,,,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 1,home,Dallas College - Eastfield,W,8-6,8,6,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 2,home,Murray State,L,11-10,11,10,1.0,win,20170202_3wb4,0,0,1,0,2.0,1,2,,0.00,2,3,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 4,home,Dallas College - North Lake,W,6-5,6,5,1.0,win,20170204_w7rx,1,1,0,0,5.0,4,0,0,0.00,1,1,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 4,home,Dallas College - North Lake,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 8,home,Dallas College - Cedar Valley,W,12-9,12,9,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 10,home,Bossier Parish,L,9-8,9,8,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 10,home,Bossier Parish,W,7-4,7,4,3.0,win,20170210_f0ap,1,0,0,0,2.1,3,3,1,3.86,2,2,0,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 15,home,Bossier Parish,L,17-11,17,11,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 17,home,Paris,L,7-5,7,5,2.0,win,20170217_xa0g,1,0,1,0,3.2,6,6,6,14.73,1,0,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 18,home,Paris,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 18,home,Paris,L,14-11,14,11,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 22,home,Schreiner College,W,13-0,13,0,13.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 22,home,Schreiner College,W,15-2,15,2,13.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Feb 28,home,Northeast Texas,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 6,home,Texas Wesleyan,W,5-4,5,4,1.0,win,20170306_l2nh,0,0,0,0,1.0,2,,,0.00,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 8,home,Ranger,W,8-0,8,0,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 8,home,Ranger,W,15-3,15,3,12.0,win,20170308_ssj0,1,0,0,0,1.2,6,3,3,16.20,0,2,2,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 11,home,Ranger,L,10-6,10,6,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 11,home,Ranger,W,6-2,6,2,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 13,home,Northeast Texas,W,19-16,19,16,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 14,home,Dallas College - Cedar Valley,W,8-6,8,6,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 15,home,St. Edwards University,W,5-3,5,3,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 15,home,St. Edwards University,W,3-1,3,1,2.0,win,20170315_c61p,1,0,0,0,3.0,1,1,1,3.00,3,5,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 20,home,Dallas College - Eastfield,W,8-5,8,5,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 22,home,McLennan,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 22,home,McLennan,L,19-6,19,6,13.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 25,home,McLennan,L,10-9,10,9,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 25,home,McLennan,L,13-2,13,2,11.0,win,20170325_y8m2,0,0,0,0,2.1,3,2,2,7.71,2,2,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
Mar 29,home,Weatherford,W,2-1,2,1,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Hill,hillcollege,colbyshimmellblz0,Colby Shimmell
