date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Spring Hill JV,W,17-3,17,3,14.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 7,home,Nunez,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 7,home,Nunez,L,8-4,8,4,4.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 11,home,Marion Military,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 11,home,Marion Military,L,13-10,13,10,3.0,win,20220211_jrvy,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 15,home,Marion Military,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 15,home,Marion Military,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 19,home,Nunez,L,7-5,7,5,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 19,home,Nunez,L,5-2,5,2,3.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
Feb 21,home,Spring Hill JV,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Bishop State,bishopstatecommunitycollege,connorthamesavz9,Connor Thames
