date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 7,home,Madison,L,10-2,10,2,8,win,20230507_a5j9,1,0,1,0,3.2,4,4,0,0.00,4,2,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
May 4,home,Olive-Harvey,W,11-10,11,10,1,win,20230504_2pg6,0,0,0,0,3.0,3,3,2,6.00,1,2,1,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Apr 26,home,DuPage,L,5-2,5,2,3,win,20230426_sub3,0,0,0,0,1.0,,,,0.00,,,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Apr 20,home,Joliet,L,14-4,14,4,10,win,20230420_9s6b,0,0,0,0,1.2,4,2,2,10.80,1,1,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Apr 14,home,Rock Valley,L,13-2,13,2,11,win,20230414_6xoo,0,0,0,0,2.1,2,3,3,11.57,2,,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Apr 10,home,Triton,L,14-2,14,2,12,win,20230410_dlz2,0,0,0,0,1.0,2,2,2,18.00,,,1,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Apr 6,home,South Suburban,L,15-3,15,3,12,win,20230406_shga,0,0,0,0,1.0,2,2,2,18.00,1,,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Apr 3,home,Waubonsee,L,10-2,10,2,8,win,20230403_tuaw,0,0,0,0,1.0,,,,0.00,,2,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Mar 26,home,Kankakee,L,13-3,13,3,10,win,20230326_85h9,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Mar 14,home,Northern Essex,L,6-1,6,1,5,win,20230314_8wui,0,0,0,0,1.0,1,1,1,9.00,2,,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Mar 12,home,Herkimer,L,9-1,9,1,8,win,20230312_dkal,0,0,0,0,0.1,,,,0.00,,,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
Mar 10,home,Alexandria Technical & Community College,L,12-3,12,3,9,win,20230310_lk3j,0,0,0,0,0.2,3,3,3,40.50,1,,,2023,2022-23,div3,Oakton,oaktoncommunitycollege,jacksonbrigham9zdi,JACKSON BRIGHAM
