date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 3,home,Central Alabama,W,7-3,7,3,4,win,20180503_0yt3,0,0,0,0,1.0,2,1,1,9.00,,,,2018,2017-18,div1,Wallace State,wallacestatecommunitycollegehancevil,cadedavenport9vm3,Cade Davenport
Apr 27,home,Shelton State,L,14-12,14,12,2,win,20180427_mclm,0,0,0,0,0.1,,1,,0.00,,,,2018,2017-18,div1,Wallace State,wallacestatecommunitycollegehancevil,cadedavenport9vm3,Cade Davenport
Mar 28,home,Marion Military,W,15-0,15,0,15,win,20180328_y9j6,0,0,0,0,1.0,1,,,0.00,1,1,,2018,2017-18,div1,Wallace State,wallacestatecommunitycollegehancevil,cadedavenport9vm3,Cade Davenport
Mar 15,home,Snead State,W,11-1,11,1,10,win,20180315_quh7,0,0,0,0,1.0,,,,0.00,1,,,2018,2017-18,div1,Wallace State,wallacestatecommunitycollegehancevil,cadedavenport9vm3,Cade Davenport
Mar 10,home,Southern Union State,L,1-0,1,0,1,win,20180310_7y39,0,0,0,0,1.1,,,,0.00,,1,,2018,2017-18,div1,Wallace State,wallacestatecommunitycollegehancevil,cadedavenport9vm3,Cade Davenport
Feb 23,home,Baton Rouge,W,14-3,14,3,11,win,20180223_wkil,0,0,0,0,2.0,1,2,,0.00,3,5,,2018,2017-18,div1,Wallace State,wallacestatecommunitycollegehancevil,cadedavenport9vm3,Cade Davenport
Feb 6,home,Columbia State,T,6-6,6,6,0,tie,20180206_wu5u,0,0,0,0,0.1,,,,0.00,,1,,2018,2017-18,div1,Wallace State,wallacestatecommunitycollegehancevil,cadedavenport9vm3,Cade Davenport
