date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 6,home,Miles,L,7-3,7,3,4,win,20240406_i52e,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Apr 6,home,Miles,W,5-3,5,3,2,win,20240406_buz1,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Apr 5,home,Miles,L,9-5,9,5,4,win,20240405_1sih,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Apr 5,home,Miles,L,22-5,22,5,17,win,20240405_8mzv,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Apr 3,home,Dakota-Bottineau,W,15-3,15,3,12,win,20240403_51yf,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Apr 3,home,Dakota-Bottineau,W,5-1,5,1,4,win,20240403_wnru,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Mar 17,home,Langley Blaze,W,10-0,10,0,10,win,20240317_s4sv,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Mar 16,home,Riverland,W,11-0,11,0,11,win,20240316_xco3,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Mar 16,home,Minnesota North College - Rainy River,L,3-2,3,2,1,win,20240316_3pqr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
Mar 15,home,Central Lakes,W,2-1,2,1,1,win,20240315_892w,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Williston State,willistonstatecollege,jackmcqueendcye,Jack Mcqueen
