date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 6,home,Western Tech,W,6-5,6,5,1,win,20240406_w553,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Apr 6,home,Western Tech,W,15-4,15,4,11,win,20240406_j29f,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Apr 5,home,Western Tech,L,5-2,5,2,3,win,20240405_5fwa,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Apr 5,home,Western Tech,W,5-2,5,2,3,win,20240405_3pcq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Apr 3,home,Bethany Lutheran College JV,W,12-9,12,9,3,win,20240403_p2ql,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Apr 3,home,Bethany Lutheran College JV,W,8-2,8,2,6,win,20240403_k03n,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 30,home,St. Cloud Tech,W,6-5,6,5,1,win,20240330_4sxj,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 28,home,Gustavus Adolphus College,W,5-3,5,3,2,win,20240328_c595,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 19,home,Minnesota North College - Itasca,W,9-6,9,6,3,win,20240319_1wp5,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 16,home,Alexandria Tech,W,4-3,4,3,1,win,20240316_o67x,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 16,home,Alexandria Tech,L,9-8,9,8,1,win,20240316_5llj,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 10,home,SUNY Adirondack,W,6-5,6,5,1,win,20240310_wc6r,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 9,home,Waubonsee,W,7-5,7,5,2,win,20240309_8mjq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 8,home,Genesee,W,10-6,10,6,4,win,20240308_sa2j,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 5,home,Lansing,L,19-5,19,5,14,win,20240305_w70p,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 4,home,Mid Michigan,W,3-2,3,2,1,win,20240304_s5hr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 3,home,Marian-Ancilla,W,6-0,6,0,6,win,20240303_9fdl,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Mar 3,home,Marian-Ancilla,L,9-3,9,3,6,win,20240303_1cyn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Feb 26,home,Hamline University JV,W,11-1,11,1,10,win,20240226_ezuk,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
Feb 26,home,Hamline University JV,W,13-1,13,1,12,win,20240226_w47q,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Century,centurycollege,cadenbesemerammu,Caden Besemer
