date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,away,LSU Eunice,L,17-0,17,17,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Feb 8,away,LSU Eunice,L,10-0,10,10,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Feb 9,away,LSU Eunice,L,18-0,18,18,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Feb 25,away,Fontbonne,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Feb 25,away,Fontbonne,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Mar 4,home,Fontbonne,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Mar 4,home,Fontbonne,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Mar 11,home,Jefferson (MO),L,4-0,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Mar 11,home,Jefferson (MO),L,20-1,20,20,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Mar 13,away,Jefferson (MO),L,11-2,11,11,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Mar 13,away,Jefferson (MO),W,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
Mar 15,away,Delgado,L,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,rogerrobinsondsoz,Roger Robinson
