date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Spartanburg Methodist,L,11-2,11,11,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 2,home,Spartanburg Methodist,L,7-0,7,7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 11,home,USC Salkehatchie,L,8-5,8,8,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 11,home,USC Salkehatchie,W,7-6,7,7,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 14,away,Florence-Darlington Tech,L,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 15,home,vs. Pitt,L,5-1,5,5,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 16,home,vs. Pitt,W,4-3,4,4,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 16,home,vs. Walters State,L,12-0,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 21,home,vs. Florence-Darlington Tech,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 22,home,vs. State College of Florida,L,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 22,home,vs. Hillsborough,L,7-3,7,7,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 23,away,St. Johns River State,W,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 28,home,Chattahoochee Valley,W,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Feb 28,home,Chattahoochee Valley,W,10-2,10,10,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 1,away,Spartanburg Methodist,W,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 1,away,Spartanburg Methodist,L,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 3,home,USC Lancaster,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 11,away,USC Salkehatchie,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 11,away,USC Salkehatchie,W,8-0,8,8,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 17,home,South Georgia State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 19,away,South Georgia State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 21,away,South Georgia State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 21,away,South Georgia State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 24,home,Georgia Highlands,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 27,away,Georgia Highlands,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 28,away,Georgia Highlands,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 28,away,Georgia Highlands,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 31,away,Abraham Baldwin,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Mar 31,away,Abraham Baldwin,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 2,home,Abraham Baldwin,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 2,home,Abraham Baldwin,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 6,home,Thomas University JV,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 6,home,Thomas University JV,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 7,away,Gordon State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 9,home,Gordon State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 11,home,Gordon State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 11,home,Gordon State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 14,home,Andrew,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 17,away,Andrew,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 18,away,Andrew,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 18,away,Andrew,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 21,home,South Georgia State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 23,home,Georgia Highlands,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 25,home,Abraham Baldwin,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 28,away,Gordon State,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
Apr 30,home,Andrew,,,,,,,,,,,,,,,,,2020,2019-20,div1,East Georgia State,eastgeorgiacollege,kylewilkinson9ylz,Kyle Wilkinson
