date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 23,home,Lurleen B. Wallace,L,4-2,4,2,2,win,20230323_bwqb,0,0,1,0,1.0,3,2,2,18.00,,2,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Mar 18,home,Bishop State,W,4-3,4,3,1,win,20230318_x6n0,0,0,0,1,1.2,,,,0.00,,2,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Mar 18,home,Bishop State,L,7-5,7,5,2,win,20230318_uds5,0,0,0,0,1.0,1,1,1,9.00,,3,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Mar 11,home,Coastal Alabama - Bay Minette,W,6-4,6,4,2,win,20230311_vpm2,0,0,0,0,1.1,4,1,1,6.75,1,4,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Mar 9,home,Coastal Alabama - Bay Minette,W,3-2,3,2,1,win,20230309_5vur,0,1,0,0,2.0,2,,,0.00,,3,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Mar 4,home,Chipola,W,7-4,7,4,3,win,20230304_2wwz,0,1,0,0,4.0,4,2,,0.00,1,5,1,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Feb 28,home,Gulf Coast State,W,11-10,11,10,1,win,20230228_arhk,0,1,0,0,1.0,2,1,1,9.00,,2,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Feb 23,home,Andrew,W,5-2,5,2,3,win,20230223_xlok,0,1,0,0,1.2,,,,0.00,,3,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Feb 18,home,Abraham Baldwin,W,7-5,7,5,2,win,20230218_oxdq,0,1,0,0,3.0,2,3,,0.00,2,4,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Feb 13,home,Walters State,W,8-7,8,7,1,win,20230213_3jza,0,0,0,1,1.0,,,,0.00,,2,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
Feb 5,home,Gulf Coast State,W,7-4,7,4,3,win,20230205_hdqp,0,0,0,0,1.1,1,1,,0.00,1,1,,2023,2022-23,div1,Wallace-Dothan,wallacecommunitycollegedothan,coltondorseyrche,Colton Dorsey
