date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 11  #,home,Cloud County,,,,,19.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Sep 12  #,home,Iowa Western,,,,,19.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Sep 16  #,home,ICCAC Showcase,,,,,19.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Sep 17  #,home,Southwestern,,,,,19.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Oct 22  #,home,Southwestern,,,,,19.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 3,home,Cowley,W,8-7,8,7,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 4,home,Cowley,L,5-3,5,3,2.0,win,20220304_xv0g,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 4,home,Cowley,L,15-4,15,4,11.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 5,home,Cowley,W,14-9,14,9,5.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 8,home,Crowder,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 10,home,Baton Rouge,W,6-1,6,1,5.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 10,home,Baton Rouge,W,3-0,3,0,3.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 12,home,Baton Rouge,L,8-4,8,4,4.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 12,home,Baton Rouge,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 15,home,St. Cloud Tech,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 16,home,St. Cloud Tech,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 16,home,St. Cloud Tech,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 17,home,Ellsworth,W,7-6,7,6,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 19,home,Southwestern,W,9-1,9,1,8.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 21,home,Southwestern,W,14-5,14,5,9.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 26,home,Marshalltown,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 26,home,Marshalltown,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 27,home,Marshalltown,W,11-5,11,5,6.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 27,home,Marshalltown,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 29,home,Southeastern,W,19-6,19,6,13.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Mar 29,home,Southeastern,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Apr 3,home,North Iowa Area,W,16-8,16,8,8.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Apr 4,home,North Iowa Area,W,11-3,11,3,8.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
Apr 4,home,North Iowa Area,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Indian Hills,indianhillscommunitycollege,ryoyayamashitafjmn,Ryoya Yamashita
