date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Chattahoochee Valley,L,11-7,11,7,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 10,home,John A. Logan,W,4-1,4,1,3.0,win,20170210_y79w,1,1,0,0,5.2,3,1,1,1.59,2,6,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 10,home,John A. Logan,W,6-2,6,2,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 11,home,John A. Logan,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 11,home,John A. Logan,L,5-2,5,2,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 17,home,West Georgia Tech,W,7-1,7,1,6.0,win,20170217_c0sy,1,1,0,0,6.2,4,1,1,1.35,2,7,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 17,home,West Georgia Tech,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 19,home,Coastal Alabama - Brewton,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 19,home,Coastal Alabama - Brewton,L,10-1,10,1,9.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 24,home,Rend Lake,W,7-3,7,3,4.0,win,20170224_h86i,1,1,0,0,9.0,5,3,1,1.00,2,9,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 25,home,Rend Lake,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 25,home,Rend Lake,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Feb 26,home,Rend Lake,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 4,home,West Georgia Tech,W,7-0,7,0,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 4,home,West Georgia Tech,L,2-0,2,0,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 5,home,Stillman College,W,12-1,12,1,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 5,home,Stillman College,W,12-0,12,0,12.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 6,home,Andrew,W,5-3,5,3,2.0,win,20170306_dfdp,1,0,0,0,3.0,6,0,0,0.00,0,3,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 9,home,Indian Hills,L,6-0,6,0,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 10,home,Coastal Alabama - Bay Minette,L,9-8,9,8,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 11,home,Coastal Alabama - Bay Minette,W,6-3,6,3,3.0,win,20170311_2nh9,1,1,0,0,7.0,11,3,1,1.29,4,3,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 11,home,Coastal Alabama - Bay Minette,L,11-1,11,1,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 14,home,Coastal Alabama - Monroeville,L,1-0,1,0,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 16,home,Southern Union State,L,12-5,12,5,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 16,home,Southern Union State,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 18,home,Southern Union State,L,16-7,16,7,9.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 18,home,Southern Union State,W,6-2,6,2,4.0,win,20170318_g6qw,1,1,0,0,7.0,5,2,2,2.57,4,5,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 21,home,Coastal Alabama - Brewton,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 23,home,Lawson State,W,15-4,15,4,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 23,home,Lawson State,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 24,home,Lawson State,W,10-0,10,0,10.0,win,20170324_1ldy,1,1,0,0,7.0,2,0,0,0.00,0,8,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 24,home,Lawson State,W,4-1,4,1,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 31,home,Shelton State,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Mar 31,home,Shelton State,L,2-0,2,0,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Apr 1,home,Shelton State,W,6-2,6,2,4.0,win,20170401_yq01,1,1,0,0,7.0,5,2,0,0.00,3,3,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Apr 1,home,Shelton State,W,2-1,2,1,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Apr 7,home,Snead State,W,7-3,7,3,4.0,win,20170407_dvsm,1,0,0,0,7.1,6,3,1,1.23,2,7,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Apr 7,home,Snead State,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
Apr 8,home,Snead State,L,12-1,12,1,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Central Alabama,centralalabamacommunitycollege,rushhixonpmmm,Rush Hixon
