date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 19,home,Prairie Baseball Academy,W,9-5,9,5,4,win,20240219_1e8s,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 18,home,Prairie Baseball Academy,W,11-3,11,3,8,win,20240218_tgyw,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 17,home,Prairie Baseball Academy,W,7-1,7,1,6,win,20240217_ihak,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 10,home,South Mountain,W,4-2,4,2,2,win,20240210_w4zs,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 10,home,South Mountain,W,5-2,5,2,3,win,20240210_43ob,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 9,home,South Mountain,L,1-0,1,0,1,win,20240209_20m4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 9,home,South Mountain,W,4-3,4,3,1,win,20240209_71zi,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 4,home,Central Arizona,L,8-2,8,2,6,win,20240204_qwy9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Feb 3,home,Yavapai,W,18-0,18,0,18,win,20240203_py70,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Jan 28,home,San Jacinto,L,10-8,10,8,2,win,20240128_9u9e,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
Jan 27,home,GateWay (AZ),W,10-5,10,5,5,win,20240127_1nyx,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,brandonswansonj979,Brandon Swanson
