date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 18  #,home,Ed Waters College,,,,,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Jan 19  #,home,Ed Waters College,,,,,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Jan 25,away,Daytona State,W,10-8,10,10,0,0,0,1,0.1,,,,0.00,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Jan 26,home,Daytona State,L,7-3,7,7,0,0,0,0,1.1,2,3,2,13.50,1,2,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Jan 30,home,Thomas University JV,W,20-6,20,20,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Jan 30,home,Thomas University JV,W,10-3,10,10,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 1,home,St. Petersburg,W,6-2,6,6,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 1,home,St. Petersburg,L,10-4,10,10,0,0,1,0,3.1,5,6,6,16.20,4,3,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 2,home,St. Petersburg,W,7-6,7,7,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 4,away,South Georgia State,L,10-2,10,10,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 7,home,South Georgia State,L,6-3,6,6,1,0,1,0,4.2,4,5,5,9.64,3,10,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 9,away,Abraham Baldwin,L,6-5,6,6,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 9,away,Abraham Baldwin,L,9-8,9,9,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 15,home,Eastern Florida State,W,3-0,3,3,1,1,0,0,6.0,5,0,0,0.00,1,8,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 16,home,Palm Beach State,W,4-1,4,4,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 16,home,Palm Beach State,L,9-3,9,9,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 18,home,Abraham Baldwin,W,11-2,11,11,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 21,home,Tallahassee,L,12-9,12,12,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 22,away,USC Sumter,L,2-1,2,2,1,0,1,0,6.1,4,2,1,1.42,3,4,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 23,away,USC Sumter,W,7-6,7,7,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 23,home,vs. Walters State,L,4-3,4,4,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Feb 26,away,Tallahassee,L,3-2,3,3,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 1,home,Pensacola State,,,,,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 1,home,Pensacola State,,,,,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 8,home,Central Florida,L,10-5,10,10,1,0,1,0,4.2,8,7,7,13.50,2,3,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 9,away,Central Florida,W,13-3,13,13,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 11,home,Central Florida,L,14-1,14,14,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 13,home,Lake-Sumter State,L,6-3,6,6,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 15,away,Lake-Sumter State,W,7-2,7,7,1,1,0,0,7.0,6,2,2,2.57,2,4,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 16,home,Lake-Sumter State,W,10-4,10,10,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 20,away,Seminole State (FL),L,14-11,14,14,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 22,home,Seminole State (FL),L,12-4,12,12,1,0,1,0,7.0,5,4,3,3.86,3,5,2,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
Mar 23,away,Seminole State (FL),L,13-3,13,13,,,,,,,,,,,,,2019,2018-19,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,quintonbrehmnplk,Quinton Brehm
