date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 4,home,Frederick,L,7-4,7,4,3,win,20230504_smhj,0,0,0,0,4.0,2,3,2,4.50,4,2,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Apr 21,home,Bucks County Community College,L,5-3,5,3,2,win,20230421_8bho,0,0,1,0,3.0,6,4,3,9.00,1,3,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Apr 18,home,Hagerstown,W,6-5,6,5,1,win,20230418_egyf,1,0,0,0,3.1,3,3,3,8.10,2,4,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Apr 5,home,Cecil,W,9-7,9,7,2,win,20230405_cxgl,1,0,0,0,2.1,1,4,4,15.43,6,1,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Mar 22,home,Bucks County Community College,L,9-4,9,4,5,win,20230322_e74b,0,0,0,0,2.1,,2,2,7.71,3,,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Mar 19,home,Orange County,W,11-1,11,1,10,win,20230319_swg0,1,0,0,0,3.0,4,1,1,3.00,0,3,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Mar 12,home,Monroe College - Bronx,L,8-4,8,4,4,win,20230312_pavi,0,0,0,0,3.0,2,1,1,3.00,2,3,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Feb 28,home,Harford,L,10-7,10,7,3,win,20230228_728h,1,0,1,0,1.2,2,5,3,16.20,3,1,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Feb 22,home,Delaware Tech,L,11-1,11,1,10,win,20230222_71qh,1,0,1,0,1.0,2,3,0,0.00,1,1,1,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Feb 19,home,Hudson Valley,W,6-3,6,3,3,win,20230219_9486,1,0,0,0,3.0,2,1,1,3.00,3,2,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
Feb 5,home,Surry,L,5-4,5,4,1,win,20230205_0f3q,1,0,0,0,3.0,3,1,1,3.00,1,4,,2023,2022-23,div2,Anne Arundel,annearundelcommunitycollege,jordanbonhoff5yd3,Jordan Bonhoff
