date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 26,home,Northwest-Shoals Community College,L,11-6,11,6,5,win,20230426_3an5,1,0,1,0,2.1,4,6,2,7.71,3,1,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Apr 20,home,Wallace State,L,6-4,6,4,2,win,20230420_sgri,1,0,1,0,4.2,6,6,6,11.57,4,1,1,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Apr 12,home,Marion Military,L,6-1,6,1,5,win,20230412_l3o1,1,0,1,0,4.1,5,5,4,8.31,4,2,2,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Apr 5,home,Snead State,W,7-2,7,2,5,win,20230405_e0e9,1,1,0,0,4.2,3,2,2,3.86,4,2,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Mar 27,home,East Mississippi,L,9-7,9,7,2,win,20230327_fepr,1,0,0,0,2.1,3,4,4,15.43,4,2,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Mar 18,home,Bevill State,W,7-4,7,4,3,win,20230318_u5yy,1,0,0,0,2.1,3,4,2,7.71,1,3,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Mar 11,home,Central Alabama,L,7-1,7,1,6,win,20230311_va83,0,0,0,0,1.2,1,1,,0.00,2,,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Mar 8,home,Central Alabama,W,3-2,3,2,1,win,20230308_qlf5,0,0,0,0,0.2,1,,,0.00,,,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Mar 4,home,Northwest Florida State,L,4-3,4,3,1,win,20230304_8gzx,0,0,0,0,2.0,1,0,0,0.00,0,1,0,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Feb 25,home,East Mississippi,W,6-4,6,4,2,win,20230225_iht7,0,0,0,0,2.0,,,,0.00,,4,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Feb 18,home,Dyersburg State,W,9-0,9,0,9,win,20230218_hshb,0,0,0,0,3.0,0,0,0,0.00,2,4,0,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Feb 13,home,Tallahassee,L,12-2,12,2,10,win,20230213_bfqx,0,0,0,0,1.1,4,2,2,13.50,,1,1,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
Feb 6,home,Jones,W,6-5,6,5,1,win,20230206_snsv,0,0,0,0,1.0,2,2,,0.00,1,2,,2023,2022-23,div1,Shelton State,sheltonstatecommunitycollege,jonahcarroll3sye,Jonah Carroll
