date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Walters State,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 2,home,Walters State,L,3-1,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 2,home,East Georgia State,L,4-2,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 8,home,Rockingham,L,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 8,home,Rockingham,W,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 9,home,Rockingham,W,8-5,8,8,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 12,home,Newberry College,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 12,home,Newberry College,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 15,home,USC Lancaster,W,11-10,11,11,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 15,home,USC Lancaster,W,2-0,2,2,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 16,home,USC Lancaster,W,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 16,home,USC Lancaster,W,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 22,away,Middle Georgia State,L,4-1,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 22,away,Middle Georgia State,L,3-1,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 23,away,Middle Georgia State,W,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 27,home,Lincoln Trail,W,7-2,7,7,0,0,0,1,1.1,0,0,0,0.00,0,2,0,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 27,home,Lincoln Trail,L,3-1,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 28,away,East Georgia State,W,5-3,5,5,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Feb 28,away,East Georgia State,L,6-3,6,6,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 1,home,vs. Lincoln Trail,W,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 1,home,vs. Olney Central,L,5-3,5,5,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 8,away,Spartanburg Methodist,L,6-4,6,6,0,0,0,0,2.0,1,,,0.00,1,1,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 8,away,Spartanburg Methodist,W,14-4,14,14,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 9,away,Spartanburg Methodist,L,11-1,11,11,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 9,away,Spartanburg Methodist,L,10-9,10,10,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 12,away,Newberry College,W,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 12,away,Newberry College,L,21-9,21,21,0,0,0,0,2.0,0,0,1,4.50,2,1,0,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 15,home,USC Sumter,L,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 15,home,USC Sumter,W,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 16,home,USC Sumter,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 16,home,USC Sumter,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 22,away,Guilford Tech,W,4-2,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 22,away,Guilford Tech,L,5-1,5,5,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 23,away,Guilford Tech,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 23,away,Guilford Tech,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 25,away,Limestone College,W,12-1,12,12,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 25,away,Limestone College,W,17-5,17,17,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 29,home,USC Lancaster,L,1-0,1,1,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 29,home,USC Lancaster,W,8-5,8,8,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 30,home,USC Lancaster,L,6-4,6,6,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Mar 30,home,USC Lancaster,L,11-2,11,11,1,0,1,0,2.0,6,5,4,18.00,2,3,0,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 3,away,Anderson University,W,23-12,23,23,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 3,away,Anderson University,W,9-6,9,9,0,0,0,1,1.0,2,0,0,0.00,0,0,0,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 5,home,Florence-Darlington Tech,L,6-4,6,6,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 5,home,Florence-Darlington Tech,W,6-2,6,6,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 6,home,Florence-Darlington Tech,L,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 6,home,Florence-Darlington Tech,W,5-4,5,5,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 12,away,Pitt,W,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 12,away,Pitt,L,11-1,11,11,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 13,away,Pitt,L,6-0,6,6,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 13,away,Pitt,L,6-5,6,6,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 15,home,Anderson University,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 15,home,Anderson University,,,,,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 18,away,Louisburg,L,1-0,1,1,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 18,away,Louisburg,W,7-5,7,7,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 19,away,Louisburg,L,6-1,6,6,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 19,away,Louisburg,L,8-4,8,8,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 26,away,USC Sumter,L,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 26,away,USC Sumter,L,9-0,9,9,0,0,0,0,1.0,0,0,0,0.00,0,1,0,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 27,home,USC Sumter,W,5-2,5,5,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
Apr 27,home,USC Sumter,L,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
May 3,home,vs. Florence-Darlington Tech,L,9-1,9,9,0,0,0,0,1.1,2,1,1,6.75,0,1,0,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
May 4,home,vs. Pitt,L,8-0,8,8,,,,,,,,,,,,,2014,2013-14,div1,USC Salkehatchie,uscsalkehatchie,brentlaceyxei8,Brent Lacey
