date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,Coffeyville,,,,,,,,,,,,,,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 8,home,Coffeyville,,,,,,,,,,,,,,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 9,home,Coffeyville,,,,,,,,,,,,,,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 14,away,Rose State,W,8-0,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 15,away,Rose State,W,14-6,14,14,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 16,away,Rose State,W,24-10,24,24,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 21,away,Northeast Texas,W,9-6,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 22,away,Northeast Texas,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 22,away,Northeast Texas,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 23,away,Northeast Texas,W,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 27,home,Garden City,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 27,home,Garden City,W,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 28,home,Garden City,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Feb 28,home,Garden City,W,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 9,home,vs. MCC-Longview,W,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 9,home,vs. MCC-Longview,W,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 10,home,vs. MCC-Longview,L,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 10,home,vs. MCC-Longview,L,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 11,away,Northern Oklahoma Tonkawa,W,11-5,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 11,away,Northern Oklahoma Tonkawa,W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 14,away,Pratt,W,10-6,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 15,away,Pratt,L,4-0,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 15,away,Pratt,W,12-6,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 16,away,Pratt,W,15-11,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 19,home,Hesston,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 22,home,Seward County,W,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 22,home,Seward County,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 23,home,Seward County,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 23,home,Seward County,W,18-13,18,18,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 25,away,Cowley,L,9-6,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 26,home,vs. Coffeyville,,,,,,,,,,,,,,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 29,away,Colby,W,15-4,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 29,away,Colby,W,14-5,14,14,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 30,away,Colby,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Mar 30,away,Colby,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 1,home,Seminole State (OK),L,6-3,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 1,home,Seminole State (OK),W,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 5,home,Cloud County,W,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 5,home,Cloud County,W,8-0,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 6,home,Cloud County,L,11-5,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 6,home,Cloud County,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 9,away,Hesston,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 11,away,Butler,W,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 12,away,Butler,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 12,away,Butler,L,10-5,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
Apr 13,away,Butler,L,15-14,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Hutchinson,hutchinsoncommunitycollege,mattjonesq427,Matt Jones
