date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 11,home,Northwest Mississippi,L,7-3,7,3,4.0,win,20170211_ljkc,1,0,1,0,6.0,8,7,5,7.50,1,1,2,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Feb 11,home,Northwest Mississippi,L,15-4,15,4,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Feb 12,home,Johnson County,L,17-0,17,0,17.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Feb 12,home,Jefferson (MO),L,9-0,9,0,9.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Feb 21,home,Dyersburg State,L,12-4,12,4,8.0,win,20170221_tmrw,0,0,1,0,2.1,7,7,7,27.00,3,1,1,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Feb 21,home,Dyersburg State,L,12-1,12,1,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 5,home,Frontier,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 11,home,Frontier,,,,,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 11,home,Frontier,,,,,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 16,home,Kaskaskia,L,15-5,15,5,10.0,win,20170316_dssr,0,0,1,0,5.1,9,11,10,16.88,4,3,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 18,home,Kaskaskia,L,16-6,16,6,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 18,home,Kaskaskia,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 23,home,Lake Land,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 24,home,Lake Land,L,10-8,10,8,2.0,win,20170324_nwdp,0,0,1,0,5.1,5,2,,0.00,3,5,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 24,home,Lake Land,L,7-0,7,0,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 27,home,Kentucky W. College,,,,,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 27,home,Kentucky W. College,,,,,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 29,home,Bethal College,L,2-0,2,0,2.0,win,20170329_nxtj,0,0,1,0,6.0,3,2,,0.00,1,4,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Mar 29,home,Bethal College,W,16-8,16,8,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 2,home,Frontier,,,,,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 2,home,Frontier,,,,,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 4,home,Olney Central,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 7,home,Rend Lake,L,15-5,15,5,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 8,home,Rend Lake,L,11-3,11,3,8.0,win,20170408_i707,0,0,1,0,7.0,10,7,4,5.14,1,6,1,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 8,home,Rend Lake,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 11,home,Olney Central,L,9-5,9,5,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 11,home,Olney Central,L,11-4,11,4,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 13,home,Southeastern Illinois,L,10-8,10,8,2.0,win,20170413_trru,0,0,0,0,0.1,2,,,0.00,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 14,home,Southeastern Illinois,L,11-8,11,8,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 14,home,Southeastern Illinois,L,8-3,8,3,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
Apr 18,home,John A. Logan,L,8-5,8,5,3.0,win,20170418_vhcw,0,0,1,0,7.0,10,8,7,9.00,5,2,1,2017,2016-17,div1,Shawnee,shawneecommunitycollege,collinjonesrtm8,COLLIN JONES
