date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 22,home,Atlantic Cape,W,17-8,17,8,9,win,20230422_ecj7,1,1,0,0,5.0,6,6,6,10.80,5,7,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Apr 16,home,RCSJ Cumberland,W,21-3,21,3,18,win,20230416_y4zb,1,1,0,0,5.0,4,2,2,3.60,2,6,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Apr 8,home,Ocean County,W,21-0,21,0,21,win,20230408_hy4b,1,0,0,0,3.0,2,0,0,0.00,0,5,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Apr 3,home,Northampton,W,14-2,14,2,12,win,20230403_gmon,0,0,0,0,2.0,1,,,0.00,2,2,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Mar 28,home,Morris,W,13-5,13,5,8,win,20230328_gzag,1,0,0,0,1.0,1,1,0,0.00,0,3,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Mar 17,home,Harford,W,13-2,13,2,11,win,20230317_9ysk,1,1,0,0,5.0,1,1,1,1.80,1,9,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Mar 6,home,Middlesex College,W,7-1,7,1,6,win,20230306_oaba,1,1,0,0,5.0,5,1,1,1.80,0,6,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Feb 27,home,Louisburg,W,5-2,5,2,3,win,20230227_f7kp,1,0,0,0,3.0,6,1,1,3.00,1,1,0,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
Feb 19,home,Southern Maryland,W,15-5,15,5,10,win,20230219_rd04,1,0,0,0,2.1,0,2,1,3.86,4,3,,2023,2022-23,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,devinsweeneyagdx,Devin Sweeney
