date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 4,home,Kalamazoo Valley,L,4-0,4,0,4,win,20230504_r84d,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
May 4,home,Kalamazoo Valley,T,0-0,0,0,0,tie,20230504_vptx,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 29,home,Lansing,L,13-6,13,6,7,win,20230429_9hc4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 29,home,Lansing,L,13-2,13,2,11,win,20230429_uejb,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 22,home,Lake Michigan,L,6-4,6,4,2,win,20230422_hj71,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 20,home,Lake Michigan,W,11-5,11,5,6,win,20230420_h7l2,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 18,home,Owens,L,11-6,11,6,5,win,20230418_pvxu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 15,home,Kellogg,L,12-2,12,2,10,win,20230415_zim1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 13,home,Kellogg,L,21-5,21,5,16,win,20230413_y0kd,0,0,0,0,1.1,1,2,1,6.75,,1,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 13,home,Kellogg,L,14-4,14,4,10,win,20230413_n34u,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 7,home,Kalamazoo Valley,L,13-10,13,10,3,win,20230407_ftmg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 6,home,Glen Oaks,W,11-10,11,10,1,win,20230406_s2s5,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Apr 2,home,Marian University JV,T,7-7,7,7,0,tie,20230402_edei,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Mar 24,home,Kellogg,L,10-1,10,1,9,win,20230324_82q4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Mar 19,home,Morton,L,22-1,22,1,21,win,20230319_8sct,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Mar 11,home,Waubonsee,L,15-1,15,1,14,win,20230311_20ql,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Mar 11,home,Alexandria Technical & Community College,L,6-0,6,0,6,win,20230311_56d4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Mar 10,home,Minnesota State,W,11-1,11,1,10,win,20230310_41im,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Mar 10,home,Minnesota State,L,10-9,10,9,1,win,20230310_b58e,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Mar 6,home,Minnesota North College - Vermilion,L,6-5,6,5,1,win,20230306_nqfk,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Feb 19,home,Vincennes,L,13-4,13,4,9,win,20230219_ltfa,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Feb 18,home,Vincennes,L,7-0,7,0,7,win,20230218_5mon,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Feb 12,home,Southeastern Illinois,L,9-1,9,1,8,win,20230212_kq9v,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
Feb 11,home,Southeastern Illinois,L,7-1,7,1,6,win,20230211_y2dt,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Marian-Ancilla,ancillacollege,kanelutzlbn1,Kane Lutz
