date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Coffeyville,W,4-1,4,1,3,win,20240307_0fem,0,0,0,0,3.0,2,,,0.00,1.00,1,3,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,kadesheldonh7f5,Kade Sheldon
Mar 2,home,Indian Hills,L,9-7,9,7,2,win,20240302_vw7s,0,0,0,0,2.0,1,1,1,4.50,1.50,2,1,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,kadesheldonh7f5,Kade Sheldon
Feb 24,home,Iowa Western,L,11-8,11,8,3,win,20240224_8p2o,0,0,0,0,2.1,3,3,3,11.57,1.29,,3,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,kadesheldonh7f5,Kade Sheldon
Feb 16,home,Panola,L,7-3,7,3,4,win,20240216_vdhl,0,0,1,0,2.0,1,1,1,4.50,1.00,1,2,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,kadesheldonh7f5,Kade Sheldon
Feb 10,home,Northeast Texas,W,4-1,4,1,3,win,20240210_s839,0,1,0,0,3.0,2,,,0.00,1.33,2,5,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,kadesheldonh7f5,Kade Sheldon
