date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 15,home,Jamestown,L,15-10,15,10,5,win,20240415_yivh,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 15,home,Jamestown,L,11-1,11,1,10,win,20240415_a8pg,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 10,home,Erie,L,10-0,10,0,10,win,20240410_frwa,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 10,home,Erie,L,10-0,10,0,10,win,20240410_qy9a,0,0,0,0,4.1,8,10,6,12.46,2.31,2,2,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 9,home,Onondaga,L,14-5,14,5,9,win,20240409_xp7w,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 9,home,Onondaga,L,12-6,12,6,6,win,20240409_2evu,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 7,home,Erie,L,20-0,20,0,20,win,20240407_zi06,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 7,home,Erie,L,12-0,12,0,12,win,20240407_2kgk,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 6,home,Onondaga,L,7-1,7,1,6,win,20240406_61kn,0,0,0,0,5.0,8,6,6,10.80,2.00,2,3,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Apr 6,home,Onondaga,L,10-2,10,2,8,win,20240406_hjzm,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 30,home,Genesee,L,9-4,9,4,5,win,20240330_a9gr,0,0,1,0,3.0,7,6,4,12.00,3.00,2,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 30,home,Genesee,L,5-3,5,3,2,win,20240330_f7y3,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 28,home,Genesee,L,7-6,7,6,1,win,20240328_5guw,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 26,home,SUNY Broome,L,8-7,8,7,1,win,20240326_ak7f,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 25,home,SUNY Broome,L,8-2,8,2,6,win,20240325_cs6e,0,0,1,0,4.0,5,6,2,4.50,2.00,3,1,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 25,home,SUNY Broome,L,9-4,9,4,5,win,20240325_n9ik,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 10,home,Chesapeake,L,13-6,13,6,7,win,20240310_804x,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
Mar 8,home,Prince George's,W,4-3,4,3,1,win,20240308_o37f,0,1,0,0,5.0,1,,,0.00,.40,1,4,2024,2023-24,div3,Corning,corningcommunitycollege,hadenabbottdc9g,Haden Abbott
