date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 12,home,Montgomery,L,12-2,12,2,10,win,20240512_s8zp,0,0,0,0,1.1,4,2,2,13.50,3.00,,1,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Apr 28,home,Potomac State,L,8-6,8,6,2,win,20240428_50v6,1,0,1,0,3.0,6,4,4,12.00,2.33,1,2,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Apr 21,home,Delaware Tech,W,15-4,15,4,11,win,20240421_18ob,1,1,0,0,6.0,7,4,2,3.00,1.17,0,2,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Apr 17,home,Harford,L,14-7,14,7,7,win,20240417_r8oa,0,0,0,0,3.0,1,3,2,6.00,.67,1,1,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Apr 16,home,CCBC Essex,L,12-7,12,7,5,win,20240416_w5ka,0,0,0,0,1.1,2,3,2,13.50,2.25,1,1,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Apr 13,home,Montgomery,L,14-2,14,2,12,win,20240413_e331,0,0,0,0,2.0,4,5,5,22.50,2.50,1,1,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Apr 7,home,Potomac State,L,2-1,2,1,1,win,20240407_s6nm,1,0,1,0,3.0,3,2,2,6.00,2.00,3,2,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Mar 30,home,Prince George's,W,11-5,11,5,6,win,20240330_op9c,1,0,0,0,2.0,4,4,1,4.50,2.00,0,1,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Mar 17,home,Orange County,L,10-7,10,7,3,win,20240317_mdon,1,0,1,0,5.0,9,10,5,9.00,2.00,1,6,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Mar 15,home,Erie,L,4-2,4,2,2,win,20240315_7lo7,0,0,0,0,1.1,,,,0.00,,,2,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Mar 14,home,CCBC Essex,W,15-13,15,13,2,win,20240314_62sm,0,0,0,0,0.2,5,4,4,54.00,7.50,,,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Mar 10,home,Cayuga,W,20-1,20,1,19,win,20240310_05pa,0,0,0,0,1.0,,,,0.00,1.00,1,1,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Feb 21,home,Lake-Sumter State,L,14-6,14,6,8,win,20240221_tae5,0,0,0,0,1.2,1,,,0.00,.60,,1,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
Feb 20,home,Seminole State (FL),L,6-4,6,4,2,win,20240220_j89o,0,0,0,0,1.0,2,2,2,18.00,3.00,1,,2024,2023-24,div2,CCBC Catonsville,ccbccatonsville,dylanberndt8ds3,Dylan Berndt
