date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 5,home,Community Christian (Mich.),W,14-4,14,4,10,win,20240505_1ll6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
May 5,home,Community Christian (Mich.),W,5-2,5,2,3,win,20240505_0o8q,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
May 4,home,Community Christian (Mich.),W,7-2,7,2,5,win,20240504_0ejh,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 30,home,Alpena,W,5-4,5,4,1,win,20240430_27wm,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 30,home,Alpena,W,10-5,10,5,5,win,20240430_4eb8,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 27,home,Delta,W,12-8,12,8,4,win,20240427_9mvf,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 27,home,Delta,W,9-2,9,2,7,win,20240427_c9fm,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 26,home,Delta,W,5-1,5,1,4,win,20240426_w1fb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 26,home,Delta,W,5-2,5,2,3,win,20240426_ljkh,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 23,home,Bryant & Stratton College (WI),L,14-4,14,4,10,win,20240423_1fqc,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 20,home,Mid Michigan,L,12-2,12,2,10,win,20240420_eja6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 20,home,Mid Michigan,L,9-4,9,4,5,win,20240420_dc7b,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 19,home,Mid Michigan,W,7-5,7,5,2,win,20240419_319f,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 19,home,Mid Michigan,L,11-8,11,8,3,win,20240419_074s,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
Apr 16,home,Alpena,L,5-4,5,4,1,win,20240416_5p5i,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Bay College,baycollege,zachgibsontou1,Zach Gibson
