date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 26,home,Walters State,L,9-7,9,7,2,win,20230426_srmp,0,0,0,0,1.0,2,1,1,9.00,,,,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Apr 22,home,Florence-Darlington Tech,L,14-5,14,5,9,win,20230422_f5ve,1,0,1,0,2.0,8,9,9,40.50,3,0,1,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Apr 15,home,Louisburg,W,4-3,4,3,1,win,20230415_8lfx,1,1,0,0,5.0,3,2,1,1.80,2,1,0,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Apr 7,home,USC Union,W,23-1,23,1,22,win,20230407_xcnc,1,1,0,0,5.0,1,1,1,1.80,0,8,1,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Apr 1,home,Spartanburg Methodist,L,7-6,7,6,1,win,20230401_qyk1,1,0,0,0,3.0,8,4,4,12.00,1,3,,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Mar 25,home,USC Salkehatchie,W,5-0,5,0,5,win,20230325_auqq,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Mar 18,home,USC Lancaster,W,12-2,12,2,10,win,20230318_tbyj,1,1,0,0,5.0,4,2,1,1.80,2,8,0,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Mar 11,home,USC Sumter,L,9-3,9,3,6,win,20230311_pnll,1,0,0,0,4.2,7,2,1,1.93,1,4,0,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Mar 4,home,Pro 5 Academy,W,7-3,7,3,4,win,20230304_o0sw,1,1,0,0,5.0,8,3,3,5.40,2,4,1,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Feb 24,home,Lenoir,W,10-5,10,5,5,win,20230224_lulu,1,0,0,0,4.1,8,4,4,8.31,3,4,1,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Feb 17,home,Catawba Valley,W,15-5,15,5,10,win,20230217_1tyu,1,1,0,0,4.0,8,4,4,9.00,2,5,1,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Feb 10,home,Combine Academy (Lincolnton),W,11-2,11,2,9,win,20230210_yte7,1,1,0,0,5.1,2,2,1,1.69,0,4,1,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Feb 5,home,Walters State,L,4-1,4,1,3,win,20230205_mof6,1,0,1,0,4.1,5,2,2,4.15,2,4,,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
Jan 29,home,Roane State,W,10-0,10,0,10,win,20230129_8zxk,1,1,0,0,5.0,0,0,0,0.00,0,5,0,2023,2022-23,div1,Gaston College,gastoncollege,jdeverett9zk2,J.D. Everett
