date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,away,Odessa,L,8-4,8,8,1,0,0,0,3.1,3,4,1,2.70,1,3,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 8,away,Odessa,L,5-4,5,5,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 9,away,Western Texas,L,10-4,10,10,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 9,away,Western Texas,W,8-7,8,8,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 18,home,Independence,W,15-7,15,15,1,1,0,0,5.0,4,4,3,5.40,1,2,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 20,away,Independence,W,9-6,9,9,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 22,home,Southeast,L,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 22,home,Southeast,W,5-1,5,5,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 23,home,Southeast,W,11-1,11,11,1,1,0,0,6.0,4,1,1,1.50,0,3,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 24,home,Northern Oklahoma Enid,L,11-10,11,11,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 24,home,Northern Oklahoma Enid,L,9-7,9,9,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 28,away,Colby,L,6-5,6,6,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Feb 28,away,Colby,W,8-6,8,8,0,1,0,0,4.0,7,2,2,4.50,2,1,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 6,home,Cloud County,W,5-3,5,5,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 6,home,Cloud County,L,11-7,11,11,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 9,home,Cloud County,W,8-6,8,8,1,1,0,0,6.2,9,6,5,6.75,2,3,2,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 9,home,Cloud County,W,10-9,10,10,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 12,away,Colby,W,8-2,8,8,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 12,away,Colby,W,10-4,10,10,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 13,home,Brown Mackie,W,12-0,12,12,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 15,home,MCC-Longview,W,10-7,10,10,1,0,0,0,4.1,6,5,5,10.38,4,6,2,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 15,home,MCC-Longview,W,8-4,8,8,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 19,home,Allen County,W,7-5,7,7,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 22,away,Barton,W,7-3,7,7,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 22,away,Barton,L,11-8,11,11,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 23,away,Barton,W,6-5,6,6,1,1,0,0,6.0,10,5,4,6.00,2,3,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 23,away,Barton,W,4-1,4,4,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 25,away,Coffeyville,L,8-6,8,8,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 29,home,Dodge City,W,5-1,5,5,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 29,home,Dodge City,L,3-2,3,3,1,0,1,0,5.1,6,3,2,3.38,3,5,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 30,home,Dodge City,L,9-5,9,9,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Mar 30,home,Dodge City,W,12-2,12,12,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Apr 1,away,Cowley,L,9-4,9,9,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Apr 5,away,Garden City,L,10-1,10,10,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
Apr 5,away,Garden City,L,11-6,11,11,1,0,1,0,6.2,,,,0.00,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,brennanwalkerjzrb,Brennan Walker
