date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 9  #,home,CCBC Catonsville,,,,,17.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Sep 16  #,home,CCBC Catonsville,,,,,17.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Sep 22  #,home,CCBC Dundalk,,,,,17.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Sep 29  #,home,CCBC Dundalk,,,,,17.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Oct 4  #,home,Navy JV,,,,,17.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Oct 13  #,home,CCBC Dundalk,,,,,17.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Feb 27,home,Surry,W,9-6,9,6,3.0,win,20160227_cimb,0,0,0,0,1.0,1,1,,0.00,,1,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Feb 27,home,Surry,W,10-8,10,8,2.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Feb 28,home,Surry,L,12-2,12,2,10.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Feb 28,home,Surry,W,7-4,7,4,3.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Feb 29,home,Lenoir-Rhyne University JV,L,8-5,8,5,3.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Feb 29,home,Lenoir-Rhyne University JV,L,9-0,9,0,9.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 5,home,Southern Maryland,W,5-3,5,3,2.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 5,home,Southern Maryland,W,12-3,12,3,9.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 9,home,Harford,W,5-3,5,3,2.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 10,home,CCBC Catonsville,L,10-3,10,3,7.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 13,home,Rowan Burlington,,,,,7.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 13,home,Rowan Burlington,,,,,7.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 15,home,Cecil,L,7-4,7,4,3.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 17,home,Prince George's,W,13-9,13,9,4.0,win,20160317_eua2,0,0,0,0,0.1,1,4,4,108.00,4,1,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 18,home,Sullivan County,L,17-8,17,8,9.0,win,20160318_4e5w,0,0,0,0,0.1,3,4,3,81.00,3,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 22,home,Anne Arundel,W,2-1,2,1,1.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 24,home,CCBC Dundalk,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 25,home,Delaware County,W,19-0,19,0,19.0,win,20160325_71yt,0,0,0,0,1.0,,,,0.00,1,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 25,home,Delaware County,W,11-5,11,5,6.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 26,home,Finger Lakes,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 26,home,Finger Lakes,L,7-1,7,1,6.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 28,home,Union,,,,,6.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 28,home,Union,,,,,6.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 29,home,Morris,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Mar 29,home,Morris,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 1,home,Niagara County,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 1,home,Niagara County,L,10-4,10,4,6.0,win,20160401_xrr4,0,0,0,0,0.1,1,2,2,54.00,2,1,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 3,home,Delaware Tech,,,,,6.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 3,home,Delaware Tech,,,,,6.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 5,home,CCBC Catonsville,L,7-5,7,5,2.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 6,home,Cecil,L,15-4,15,4,11.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 10,home,Chesapeake,L,5-0,5,0,5.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 10,home,Chesapeake,L,1-0,1,0,1.0,win,,,,,,,,,,,,,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
Apr 13,home,Stevenson JV,W,9-6,9,6,3.0,win,20160413_jhd0,0,0,0,0,2.0,2,2,1,4.50,2,2,,2016,2015-16,div2,CCBC Essex,ccbcessex,michaelmccrayjm8r,Michael McCray
