date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 12,home,McLennan,L,10-2,10,2,8,win,20170512_2ce2,1,0,1,0,4.0,3,4,4,9.00,6,5,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
May 5,home,New Mexico,L,4-3,4,3,1,win,20170505_sbtk,1,0,0,0,4.2,6,2,2,3.86,5,5,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Apr 28,home,Luna,W,14-4,14,4,10,win,20170428_nhs9,1,1,0,0,4.0,6,3,2,4.50,2,5,2,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Apr 21,home,Odessa,W,3-2,3,2,1,win,20170421_e8yd,1,1,0,0,6.0,5,2,1,1.50,2,6,1,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Apr 14,home,New Mexico Military,W,21-6,21,6,15,win,20170414_vh7s,1,1,0,0,5.1,7,5,5,8.44,2,4,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Apr 7,home,Western Texas,W,11-1,11,1,10,win,20170407_su8a,1,1,0,0,5.0,3,1,1,1.80,5,5,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Apr 2,home,Frank Phillips,W,18-0,18,0,18,win,20170402_xxhu,1,1,0,0,5.0,1,0,0,0.00,1,7,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Mar 24,home,Clarendon,L,8-4,8,4,4,win,20170324_5xfe,1,0,1,0,2.1,7,7,6,23.14,2,3,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Mar 17,home,El Paso,W,12-2,12,2,10,win,20170317_0z48,1,1,0,0,6.0,4,2,2,3.00,4,5,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Mar 10,home,Midland,L,9-4,9,4,5,win,20170310_bnxg,1,0,1,0,4.2,3,5,3,5.79,3,9,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Mar 3,home,Clarendon,W,7-4,7,4,3,win,20170303_5wtz,1,0,0,0,6.1,8,4,4,5.68,2,4,1,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Feb 25,home,McLennan,W,7-5,7,5,2,win,20170225_qi2a,1,1,0,0,5.0,3,0,0,0.00,2,7,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Feb 11,home,Weatherford,W,8-4,8,4,4,win,20170211_uwlq,1,0,0,0,5.0,4,3,1,1.80,2,8,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
Feb 6,home,Wayland Baptist University JV,W,12-1,12,1,11,win,20170206_of5u,1,1,0,0,1.0,0,0,0,0.00,1,1,,2017,2016-17,div1,Howard (TX),howardcollege,brandonyoungsgf5,Brandon Young
