date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 28,home,Webster JV,W,15-2,15,2,13,win,20230228_pzvr,0,0,0,0,1.0,2,1,1,9.00,1,3,0,2023,2022-23,div1,Jefferson (MO),jeffersoncollege,calewillsonnw3j,Cale Willson
Feb 19,home,Lake Land,L,11-5,11,5,6,win,20230219_s476,0,0,0,0,2.0,,,,0.00,1,3,,2023,2022-23,div1,Jefferson (MO),jeffersoncollege,calewillsonnw3j,Cale Willson
