date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 12,home,OSU Mansfield,W,9-0,9,0,9.0,win,20160312_tv4o,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 12,home,OSU Mansfield,W,12-4,12,4,8.0,win,20160312_hf8o,1,1,0,0,5.0,5,4,3,5.40,4,2,1,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 20,home,Edison State,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 20,home,Edison State,L,7-6,7,6,1.0,win,20160320_8im0,1,0,1,0,6.0,8,7,3,4.50,4,4,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 25,home,Westmoreland,L,13-6,13,6,7.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 25,home,Westmoreland,L,14-9,14,9,5.0,win,20160325_j04v,1,0,1,0,3.0,11,10,8,24.00,2,2,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 26,home,Allegheny County-South,L,10-3,10,3,7.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 26,home,Allegheny County-South,L,15-5,15,5,10.0,win,20160326_d79z,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 29,home,Butler County,W,5-4,5,4,1.0,win,20160329_rf9r,1,0,0,0,7.0,8,4,0,0.00,0,8,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Mar 29,home,Butler County,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 2,home,Butler County,W,8-6,8,6,2.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 2,home,Butler County,W,13-5,13,5,8.0,win,20160402_5aq9,1,1,0,0,7.0,10,5,3,3.86,3,7,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 14,home,OSU Mansfield,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 14,home,OSU Mansfield,W,3-0,3,0,3.0,win,20160414_ogq3,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 16,home,Mercyhurst North East,L,11-1,11,1,10.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 16,home,Mercyhurst North East,W,5-1,5,1,4.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 17,home,Mercyhurst North East,L,14-3,14,3,11.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 17,home,Mercyhurst North East,L,9-0,9,0,9.0,win,20160417_t0vi,1,0,1,0,5.0,11,7,7,12.60,3,4,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 19,home,OSU Lima,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 19,home,OSU Lima,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 24,home,Cuyahoga,L,14-0,14,0,14.0,win,20160424_mg11,0,0,0,0,0.2,5,6,6,81.00,1,1,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 24,home,Cuyahoga,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
Apr 26,home,Oberlin College JV,L,15-1,15,1,14.0,win,20160426_41qx,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div3,Lorain County,loraincountycommunitycollege,jakechalkwatere3ah,Jake Chalkwater
