date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 3,home,Johnson County,L,11-1,11,1,10.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 3,home,Johnson County,L,10-0,10,0,10.0,win,20150303_yppx,0,0,0,0,0.2,2,3,3,40.50,2,1,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 6,home,MCC-Maple Woods,,,,,10.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 8,home,Baker University JV,L,9-6,9,6,3.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 8,home,Baker University JV,L,8-2,8,2,6.0,win,20150308_3wnr,0,0,0,0,1.0,5,5,5,45.00,1,1,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 10,home,Westminster College JV,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 10,home,Westminster College JV,W,3-2,3,2,1.0,win,20150310_lq40,1,1,0,0,8.0,4,2,1,1.13,3,10,1,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 12,home,MCC-Longview,L,9-3,9,3,6.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 12,home,MCC-Longview,L,11-1,11,1,10.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 14,home,Dakota County Tech,W,10-9,10,9,1.0,win,20150314_geok,0,0,0,0,2.0,1,1,1,4.50,1,2,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 16,home,Midland University JV,,,,,1.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
Mar 16,home,Midland University JV,,,,,1.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Wentworth Military,wentworthmilitaryacademy,tylersolomonafnc,Tyler Solomon
