date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 23,home,Eastern Arizona,L,13-9,13,9,4,win,20240423_k2vd,0,0,0,0,1.0,1,1,1,9.00,2.00,1,1,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Apr 20,home,South Mountain,W,8-7,8,7,1,win,20240420_rjk0,0,0,0,0,0.1,2,2,1,27.00,6.00,,,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Apr 16,home,Arizona Western,W,9-8,9,8,1,win,20240416_59fv,0,0,0,0,1.1,2,3,3,20.25,4.50,4,1,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Apr 13,home,Cochise,L,3-2,3,2,1,win,20240413_nnre,0,0,0,0,1.2,,,,0.00,,,2,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Mar 30,home,Mesa,L,5-3,5,3,2,win,20240330_bnwe,0,0,0,0,3.0,1,,,0.00,.67,1,4,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Mar 19,home,Scottsdale,W,9-7,9,7,2,win,20240319_t2so,0,0,0,0,1.0,4,4,4,36.00,6.00,2,,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Mar 16,home,Pima,W,6-2,6,2,4,win,20240316_rl1m,0,0,0,0,1.0,,,,0.00,1.00,1,1,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Mar 9,home,Chandler-Gilbert,W,4-2,4,2,2,win,20240309_1ijs,0,0,0,1,1.1,1,,,0.00,2.25,2,1,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Feb 27,home,Eastern Arizona,W,5-0,5,0,5,win,20240227_8xy3,0,0,0,0,1.0,,,,0.00,,,2,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Feb 24,home,South Mountain,W,7-3,7,3,4,win,20240224_cvou,0,0,0,0,1.0,,,,0.00,1.00,1,2,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Feb 20,home,Arizona Western,L,4-3,4,3,1,win,20240220_kns9,0,0,0,0,0.0,,,,0.00,,1,,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Feb 17,home,Cochise,W,6-0,6,0,6,win,20240217_vvt9,0,0,0,0,1.0,1,,,0.00,2.00,1,2,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Feb 10,home,Southern Idaho,L,3-1,3,1,2,win,20240210_w02x,1,0,0,0,4.0,0,1,0,0.00,1.00,4,6,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Feb 4,home,Southern Nevada,W,8-2,8,2,6,win,20240204_qwy9,1,0,0,0,4.0,1,1,1,2.25,1.00,3,5,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
Jan 27,home,San Jacinto,W,8-7,8,7,1,win,20240127_kbb4,1,0,0,0,2.2,5,6,2,6.75,3.00,3,3,2024,2023-24,div1,Central Arizona,centralarizonacollege,ryanspallierokwgj,Ryan Spalliero
