date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Santa Fe,L,8-0,8,0,8.0,win,20150130_8qtd,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Jan 31,home,Lake-Sumter State,L,6-1,6,1,5.0,win,20150131_sp8t,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 1,home,Southwest Tennessee,W,13-0,13,0,13.0,win,20150201_kcfo,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 2,home,Daytona State,,,,,13.0,win,,,,,,,,,,,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 4,home,Central Florida,W,10-6,10,6,4.0,win,20150204_e4zq,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 6,home,Seminole State (FL),L,11-2,11,2,9.0,win,20150206_wrnq,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 6,home,Seminole State (FL),W,9-4,9,4,5.0,win,20150206_7cdd,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 7,home,Miami Dade,W,5-0,5,0,5.0,win,20150207_56lj,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 7,home,Miami Dade,L,7-1,7,1,6.0,win,20150207_v9nn,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 8,home,Indian River State,L,2-0,2,0,2.0,win,20150208_uuxo,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 11,home,Daytona State,L,6-3,6,3,3.0,win,20150211_14qp,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 13,home,Seminole State (FL),L,8-5,8,5,3.0,win,20150213_p1g5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 13,home,Seminole State (FL),L,11-3,11,3,8.0,win,20150213_a0p4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 14,home,Indian River State,W,9-3,9,3,6.0,win,20150214_ve95,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 16,home,Lake-Sumter State,L,4-3,4,3,1.0,win,20150216_0x21,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 18,home,Central Florida,W,8-7,8,7,1.0,win,20150218_hxo9,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 21,home,Palm Beach State,W,7-1,7,1,6.0,win,20150221_xoa9,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 22,home,Palm Beach State,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 24,home,University of Tampa - B Team,L,7-6,7,6,1.0,win,20150224_ih9m,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Feb 27,home,Santa Fe,W,3-2,3,2,1.0,win,20150227_tfk2,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 2,home,Pasco-Hernando State,L,4-3,4,3,1.0,win,20150302_0mf3,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 6,home,South Florida State,W,8-1,8,1,7.0,win,20150306_33ix,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 7,home,South Florida State,L,2-1,2,1,1.0,win,20150307_aq49,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 9,home,South Florida State,L,3-2,3,2,1.0,win,20150309_ryi9,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 13,home,Southeastern University - B Team,L,4-3,4,3,1.0,win,20150313_pwcf,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 16,home,St. Petersburg,W,5-0,5,0,5.0,win,20150316_ufag,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 18,home,St. Petersburg,W,3-2,3,2,1.0,win,20150318_pmf5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 20,home,St. Petersburg,L,6-3,6,3,3.0,win,20150320_pira,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 22,home,State College of Florida,W,10-3,10,3,7.0,win,20150322_ce3h,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 23,home,State College of Florida,W,5-0,5,0,5.0,win,20150323_mq7k,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 25,home,State College of Florida,L,5-4,5,4,1.0,win,20150325_zm6i,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
Mar 28,home,Polk State,L,10-9,10,9,1.0,win,20150328_ymbj,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Hillsborough,hillsboroughcommunitycollege,jessehaneyc24d,Jesse Haney
