date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,away,Pima,L,15-2,15,15,0,0,0,0,2.0,5,5,5,22.50,2,1,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Jan 28,home,vs. Cochise,L,16-2,16,16,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Jan 29,home,vs. GateWay (AZ),W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Jan 29,home,vs. Paradise Valley,L,8-5,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 1,away,Glendale,L,4-3,4,4,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 2,away,Glendale,L,6-2,6,6,0,0,1,0,2.1,2,3,2,7.71,,3,1,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 4,away,Paradise Valley,L,7-2,7,7,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 4,away,Paradise Valley,L,3-1,3,3,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 5,home,vs. Paradise Valley,W,11-4,11,11,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 5,home,vs. Paradise Valley,L,3-2,3,3,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 23,home,Prairie Baseball Academy,W,9-3,9,9,1,0,0,0,4.0,3,2,2,4.50,2,3,0,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 24,home,Prairie Baseball Academy,L,15-12,15,15,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 24,home,Prairie Baseball Academy,W,6-2,6,6,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 25,home,Prairie Baseball Academy,L,12-8,12,12,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 26,home,Prairie Baseball Academy,W,9-6,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 26,home,Prairie Baseball Academy,L,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Feb 28,away,Community Christian (CA),L,6-1,6,6,1,0,1,0,5.2,5,3,3,4.76,2,5,0,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 1,away,Community Christian (CA),W,11-5,11,11,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 1,away,Community Christian (CA),W,12-2,12,12,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 2,away,Community Christian (CA),W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 11,away,Salt Lake,L,6-3,6,6,1,0,1,0,2.2,4,5,5,16.88,5,4,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 12,away,Salt Lake,L,5-0,5,5,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 12,away,Salt Lake,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 13,away,Salt Lake,L,13-3,13,13,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 17,away,Utah State Eastern,L,10-0,10,10,1,0,0,0,2.2,4,6,4,13.50,5,3,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 18,away,Utah State Eastern,W,6-3,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 18,away,Utah State Eastern,L,14-2,14,14,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 19,away,Utah State Eastern,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 24,home,Southern Nevada,L,17-5,17,17,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 25,home,Southern Nevada,L,4-2,4,4,1,0,0,0,7.0,8,2,2,2.57,2,4,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 25,home,Southern Nevada,L,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 26,home,Southern Nevada,W,14-8,14,14,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Mar 31,away,Southern Idaho,L,10-0,10,10,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 1,away,Southern Idaho,L,10-0,10,10,1,0,1,0,0.2,7,8,4,54.00,0,2,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 1,away,Southern Idaho,W,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 2,away,Southern Idaho,L,11-3,11,11,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 7,home,Community Christian (CA),W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 8,home,Community Christian (CA),W,7-6,7,7,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 8,home,Community Christian (CA),W,6-2,6,6,1,0,0,0,5.1,5,2,2,3.38,5,3,0,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 9,home,Community Christian (CA),W,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 14,home,Salt Lake,L,6-5,6,6,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 15,home,Salt Lake,L,7-1,7,7,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 15,home,Salt Lake,L,9-2,9,9,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 16,home,Salt Lake,L,8-0,8,8,1,0,1,0,4.0,4,4,4,9.00,5,2,0,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 21,home,Utah State Eastern,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
Apr 22,home,Utah State Eastern,W,5-0,5,5,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,santiagoguerrerognw2,Santiago Guerrero
