date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Southwest Virginia,W,14-2,14,14,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 1,home,Southwest Virginia,W,15-4,15,15,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 2,home,Southwest Virginia,W,12-1,12,12,0,0,0,0,1.0,0,0,0,0.00,0,1,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 4,away,Wallace State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 9,home,Vincennes,,,,,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 9,home,Vincennes,,,,,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 10,home,Vincennes,,,,,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 11,away,Calhoun,,,,,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 15,away,Gordon State,L,12-5,12,12,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 15,away,Gordon State,L,14-2,14,14,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 16,away,Gordon State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 19,away,Georgia Highlands,L,8-4,8,8,0,0,0,0,1.0,1,0,0,0.00,0,1,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 21,home,St. Charles,W,10-0,10,10,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
Feb 21,home,St. Charles,W,11-1,11,11,,,,,,,,,,,,,2020,2019-20,div1,Cleveland State,clevelandstatecommunitycollege,bradleyhayessvlh,Bradley Hayes
