date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,vs. Pensacola State,W,4-3,4,4,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Jan 30,home,vs. State College of Florida,L,9-2,9,9,0,0,0,0,1.1,2,3,,0.00,2,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Jan 30,home,vs. Calhoun,W,10-6,10,10,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Jan 31,home,vs. Southwest Tennessee,W,6-0,6,6,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 4,home,ASA Miami,W,12-1,12,12,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 5,home,ASA Miami,W,10-2,10,10,0,0,0,0,1.0,1,2,1,9.00,3,1,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 6,home,Florida SouthWestern State,W,4-3,4,4,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 11,away,Palm Beach State,L,3-0,3,3,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 12,home,vs. Chipola,L,13-7,13,13,0,0,0,0,0.1,2,2,2,54.00,2,1,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 13,away,St. Johns River State,L,4-3,4,4,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 14,home,Gulf Coast State,L,14-13,14,14,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 16,home,State College of Florida,,,,,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 17,away,State College of Florida,L,6-4,6,6,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
Feb 18,home,Indian River State,W,2-1,2,2,,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,chriskoppenhavermtk5,Chris Koppenhaver
