date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 19,home,St. Louis,L,4-2,4,2,2,win,20240419_jspb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Apr 13,home,St. Charles,L,12-2,12,2,10,win,20240413_rsxd,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Apr 9,home,Kansas City Kansas,L,6-4,6,4,2,win,20240409_qdz3,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Apr 4,home,Metropolitan,W,10-1,10,1,9,win,20240404_kbkk,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Mar 30,home,Three Rivers,L,12-4,12,4,8,win,20240330_shys,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Mar 21,home,Jefferson (MO),L,11-1,11,1,10,win,20240321_5603,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Mar 2,home,Ellsworth,L,13-3,13,3,10,win,20240302_gnuk,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Feb 24,home,Iowa Central,L,12-2,12,2,10,win,20240224_fke9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Feb 9,home,Gadsden State,W,11-3,11,3,8,win,20240209_kduy,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
Feb 9,home,Gadsden State,W,16-4,16,4,12,win,20240209_93mu,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,State Fair,statefaircommunitycollege,elicheaneyoznk,Eli Cheaney
