date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 21,home,CCBC Essex,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 21,home,CCBC Essex,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 22,home,Cecil,L,10-2,10,2,8.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 22,home,Cecil,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 23,home,Prince George's,W,6-0,6,0,6.0,win,20140323_tpgx,1,1,0,0,7.0,1,,,0.00,5,7,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 23,home,Prince George's,W,10-3,10,3,7.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 24,home,Southside CC,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 26,home,Louisburg,L,10-9,10,9,1.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 27,home,Lenoir,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 27,home,Lenoir,L,11-1,11,1,10.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
Mar 28,home,Southern Maryland,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Sullivan County,sullivancountycommunitycollege,devohnduncanqv8a,DeVohn Duncan
