date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 27,home,Tyler,W,4-1,4,1,3,win,20240427_3osf,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Apr 20,home,LSU Eunice,W,4-3,4,3,1,win,20240420_ydrz,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Apr 15,home,LSU Eunice,L,7-4,7,4,3,win,20240415_5gm6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Apr 13,home,Navarro,W,2-1,2,1,1,win,20240413_vg8r,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Apr 6,home,Angelina,L,6-2,6,2,4,win,20240406_zxas,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Apr 3,home,Angelina,W,9-5,9,5,4,win,20240403_ldmx,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 29,home,Bossier Parish,W,5-4,5,4,1,win,20240329_aqp7,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 26,home,Bossier Parish,L,6-1,6,1,5,win,20240326_w5il,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 23,home,Northeast Texas,W,2-1,2,1,1,win,20240323_jvl2,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 23,home,Northeast Texas,W,10-6,10,6,4,win,20240323_k96a,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 20,home,Northeast Texas,L,11-3,11,3,8,win,20240320_fiox,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 16,home,Paris,W,10-2,10,2,8,win,20240316_mjbl,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 16,home,Paris,L,6-3,6,3,3,win,20240316_dx3y,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 13,home,Tyler,L,11-3,11,3,8,win,20240313_qp88,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 13,home,Tyler,W,9-0,9,0,9,win,20240313_9awn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 9,home,Joliet,W,14-4,14,4,10,win,20240309_j1lk,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 6,home,Navarro,L,5-3,5,3,2,win,20240306_gmqn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Mar 2,home,Angelina,L,17-7,17,7,10,win,20240302_ayf1,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 28,home,Bossier Parish,L,4-3,4,3,1,win,20240228_paan,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 24,home,Northeast Texas,L,9-8,9,8,1,win,20240224_fcyg,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 20,home,LSU Eunice,L,7-3,7,3,4,win,20240220_rge1,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 17,home,Cowley,L,15-5,15,5,10,win,20240217_bw4v,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 16,home,Cowley,W,3-1,3,1,2,win,20240216_0nj4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 9,home,Hinds,L,6-2,6,2,4,win,20240209_8qup,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 8,home,Dallas College - Richland,L,9-5,9,5,4,win,20240208_zaup,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Feb 2,home,Northeastern Oklahoma A&M,W,4-0,4,0,4,win,20240202_9v41,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
Jan 28,home,Carl Albert State,W,10-2,10,2,8,win,20240128_kjo9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Panola,panolacollege,lucapastor61x1,Luca Pastor
