date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 7,home,McHenry County,L,8-1,8,1,7,win,20230507_e2vg,0,0,0,0,1.1,,,,0.00,3,1,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
May 3,home,Triton,L,25-5,25,5,20,win,20230503_oz49,1,0,1,0,0.0,3,8,4,INF,4,0,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
Apr 28,home,Lake County,L,11-10,11,10,1,win,20230428_kbp6,1,0,1,0,3.1,3,6,6,16.20,5,1,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
Apr 24,home,Rock Valley,L,14-4,14,4,10,win,20230424_oeae,0,0,0,0,0.2,1,2,1,13.50,3,,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
Apr 19,home,South Suburban,L,24-4,24,4,20,win,20230419_w9p1,0,0,0,0,1.0,2,5,4,36.00,3,,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
Apr 12,home,Joliet,L,17-7,17,7,10,win,20230412_7uh1,0,0,0,0,1.1,2,5,5,33.75,5,1,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
Apr 7,home,Morton,L,25-1,25,1,24,win,20230407_707w,0,0,0,0,0.1,2,6,6,162.00,4,1,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
Mar 28,home,Kankakee,L,8-0,8,0,8,win,20230328_cbdh,0,0,0,0,0.1,3,3,2,54.00,,,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
Mar 18,home,Dallas College - Mountain View,L,15-5,15,5,10,win,20230318_38fd,0,0,0,0,1.0,4,4,3,27.00,2,,,2023,2022-23,div1,Olive-Harvey,oliveharveycollege,davionjackson8agz,Davion Jackson
