date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,Gordon State,W,14-7,14,7,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 11,home,Gordon State,W,8-0,8,0,8.0,win,20170211_e7gz,1,0,0,0,5.0,4,2,2,3.60,4,4,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 11,home,Columbia State,W,9-7,9,7,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 15,home,Bryant & Stratton (VA),W,10-0,10,0,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 17,home,Vincennes,W,8-2,8,2,6.0,win,20170217_hi65,1,1,0,0,7.0,4,2,2,2.57,3,8,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 17,home,Vincennes,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 21,home,Gordon State,W,9-0,9,0,9.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 25,home,Chattanooga State,W,5-4,5,4,1.0,win,20170225_625b,1,1,0,0,6.1,8,4,3,4.26,2,11,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 25,home,Chattanooga State,W,11-3,11,3,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Feb 27,home,Piedmont College JV,W,12-2,12,2,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 3,home,Roane State,L,8-5,8,5,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 4,home,Roane State,W,5-2,5,2,3.0,win,20170304_hjtp,1,1,0,0,6.0,6,2,2,3.00,1,8,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 4,home,Roane State,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 6,home,Tusculum College JV,W,3-0,3,0,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 6,home,Tusculum College JV,W,9-2,9,2,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 10,home,Motlow State,W,8-5,8,5,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 11,home,Motlow State,W,11-2,11,2,9.0,win,20170311_c4ge,1,1,0,0,7.0,4,2,2,2.57,3,11,1,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 11,home,Motlow State,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 13,home,Triton,L,2-0,2,0,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 13,home,Triton,W,13-0,13,0,13.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 17,home,Chattanooga State,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 17,home,Chattanooga State,W,5-1,5,1,4.0,win,20170317_kodi,1,1,0,0,7.0,5,1,1,1.29,3,12,1,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 18,home,Chattanooga State,L,22-14,22,14,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 22,home,Tusculum College JV,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 22,home,Tusculum College JV,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 24,home,Columbia State,L,8-7,8,7,1.0,win,20170324_a4hr,1,0,0,0,4.0,9,7,6,13.50,2,2,1,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 24,home,Columbia State,L,9-3,9,3,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 25,home,Columbia State,W,8-7,8,7,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 29,home,Bryan College JV,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 29,home,Bryan College JV,W,14-0,14,0,14.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Mar 31,home,Walters State,W,9-4,9,4,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Apr 1,home,Walters State,W,10-5,10,5,5.0,win,20170401_5s5q,1,1,0,0,7.0,8,5,5,6.43,4,8,1,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Apr 1,home,Walters State,L,1-0,1,0,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Apr 7,home,Volunteer State,W,10-3,10,3,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Apr 8,home,Volunteer State,W,5-3,5,3,2.0,win,20170408_cv69,1,1,0,0,7.0,5,3,2,2.57,5,6,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Apr 8,home,Volunteer State,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Apr 11,home,West Georgia Tech,W,2-1,2,1,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
Apr 11,home,West Georgia Tech,W,7-0,7,0,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,jakerogersd08k,Jake Rogers
