date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,State College of Florida,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 1,home,Southwest Tennessee,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 8,home,Bishop State,W,7-4,7,4,3.0,win,20140208_rpcl,0,1,0,0,4.0,2,1,0,0.00,0,2,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 8,home,Bishop State,W,7-3,7,3,4.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 13,home,SUNY Adirondack,W,18-1,18,1,17.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 14,home,Pensacola State,W,7-3,7,3,4.0,win,20140214_lxar,0,0,0,0,2.0,0,0,0,0.00,0,5,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 14,home,SUNY Adirondack,W,12-0,12,0,12.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 15,home,Pensacola State,W,6-5,6,5,1.0,win,20140215_rzay,0,0,0,0,0.2,2,1,1,13.50,0,0,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 15,home,SUNY Adirondack,W,9-2,9,2,7.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 16,home,Pensacola State,W,14-4,14,4,10.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 20,home,DuPage,W,12-1,12,1,11.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 21,home,Copiah-Lincoln,W,7-3,7,3,4.0,win,20140221_i7a9,0,1,0,0,2.1,0,0,0,0.00,1,5,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
Feb 21,home,DuPage,W,22-1,22,1,21.0,win,,,,,,,,,,,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,scottstonestreetr65e,Scott Stonestreet
