date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 16,home,UConn Avery Point,W,10-9,10,9,1,win,20230316_gyw1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Mar 12,home,Central Penn College,L,5-4,5,4,1,win,20230312_cnpg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Mar 12,home,Central Penn College,W,8-4,8,4,4,win,20230312_efas,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Mar 11,home,Orange County,W,14-5,14,5,9,win,20230311_2hgo,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Mar 11,home,Orange County,W,7-6,7,6,1,win,20230311_2jrv,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Mar 9,home,CCBC Catonsville,L,9-6,9,6,3,win,20230309_ksht,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Feb 26,home,Bergen,L,8-5,8,5,3,win,20230226_88cg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Feb 26,home,Bergen,L,7-5,7,5,2,win,20230226_xdjf,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Feb 11,home,Wake Tech,L,8-1,8,1,7,win,20230211_bswd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
Feb 11,home,Wake Tech,L,11-5,11,5,6,win,20230211_pcxx,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,CCBC Dundalk,ccbcdundalk,rafaelgutierrez0rx2,Rafael Gutierrez
