date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 2  #,home,The College of Saint Rose,,,,,3.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Oct 6  #,home,Albany Monarchs,,,,,3.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Oct 8  #,home,All-Star Academy,,,,,3.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Oct 20  #,home,Hayners Sports Barn,,,,,3.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Oct 23  #,home,Sacred Heart University,,,,,3.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Feb 19,home,Anne Arundel,L,10-7,10,7,3.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Feb 19,home,Anne Arundel,L,9-7,9,7,2.0,win,20220219_9mm0,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 5,home,Morris,,,,,2.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 5,home,Morris,,,,,2.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 11,home,Ulster County,,,,,2.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 11,home,Harford,L,11-8,11,8,3.0,win,20220311_0t3h,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 14,home,Genesee,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 16,home,Prairie State,L,13-9,13,9,4.0,win,20220316_eva1,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 17,home,Waubonsee,L,3-0,3,0,3.0,win,20220317_srxm,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 17,home,Westchester,L,18-9,18,9,9.0,win,20220317_1gnq,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 18,home,Northern Essex,W,6-4,6,4,2.0,win,20220318_ezov,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 18,home,Oakton,L,11-1,11,1,10.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 24,home,Ulster County,W,5-3,5,3,2.0,win,20220324_e9mb,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
Mar 29,home,Morris,L,12-2,12,2,10.0,win,,,,,,,,,,,,,,2022,2021-22,div3,Hudson Valley,hudsonvalleycommunitycollege,jakehallhu64,Jake Hall
