date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,home,Surry,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 17,home,Surry,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 20,home,Guilford Tech,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 20,home,Guilford Tech,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 21,home,Guilford Tech,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 24,home,Combine Academy,L,8-4,8,4,4.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 24,home,Combine Academy,W,13-2,13,2,11.0,win,20210224_ayfl,0,0,0,0,1.0,,,,0.00,,3,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 25,home,Cleveland,W,7-6,7,6,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 27,home,Combine Academy,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 27,home,Combine Academy,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Feb 28,home,Combine Academy,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 3,home,Patrick & Henry,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 3,home,Patrick & Henry,L,7-4,7,4,3.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 6,home,USC Lancaster,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 6,home,USC Lancaster,W,7-4,7,4,3.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 7,home,USC Lancaster,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 10,home,Catawba Valley,L,9-8,9,8,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 14,home,Florence-Darlington Tech,L,12-1,12,1,11.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 14,home,Florence-Darlington Tech,L,10-7,10,7,3.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 17,home,MontreJV,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 17,home,MontreJV,W,6-3,6,3,3.0,win,20210317_e6ag,0,0,0,0,2.0,4,3,3,13.50,1,1,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 20,home,Surry,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 20,home,Surry,W,9-3,9,3,6.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 21,home,Surry,W,23-18,23,18,5.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 27,home,Rockingham,W,1-0,1,0,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 27,home,Rockingham,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 28,home,Rockingham,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Mar 31,home,Guilford Tech,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Apr 2,home,Wake Tech,L,12-1,12,1,11.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
Apr 2,home,Wake Tech,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,2021,2020-21,div3,Caldwell Tech,caldwellcommunitycollegetechnicali,daltoncalloway1bz6,Dalton Calloway
